,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift
2051,WA,F,747.0,373.0,380.0,409.0,421.0,13628.0,10.0
2052,CA,F,1493.0,229.0,298.0,276.0,320.0,10841.0,9.303030303
2053,OK,F,325.0,305.0,332.0,271.0,303.0,10083.0,12.5
2054,GA,F,475.0,248.0,263.0,357.0,329.0,10549.0,9.666666667
2055,CA,F,770.0,353.0,407.0,402.0,440.0,13687.0,18.0
2056,SC,F,1082.0,369.0,454.0,432.0,515.0,20355.0,13.0
2057,MI,M,1152.0,522.0,563.0,585.0,649.0,22796.0,7.333333333
2058,OR,F,573.0,150.0,166.0,159.0,182.0,6572.0,9.888888889
2059,MO,F,545.0,321.0,353.0,336.0,371.0,14056.0,8.619047619
2060,CA,M,1951.0,366.0,385.0,369.0,400.0,12255.0,4.619047619
2061,TX,F,517.0,223.0,321.0,287.0,398.0,17671.0,8.0
2062,CA,F,1161.0,197.0,289.0,262.0,350.0,12764.0,6.3
2063,WA,F,1862.0,312.0,548.0,575.0,593.0,14056.0,8.583333333
2064,NC,F,1055.0,288.0,312.0,355.0,396.0,13839.0,7.9
2065,CA,M,1873.0,394.0,428.0,453.0,481.0,19031.0,20.0
2066,MI,M,531.0,312.0,342.0,351.0,384.0,13152.0,8.083333333
2067,KS,F,857.0,340.0,481.0,399.0,510.0,17128.0,20.0
2068,FL,F,431.0,220.0,259.0,281.0,306.0,10129.0,10.0
2069,CA,F,1580.0,503.0,490.0,515.0,483.0,15111.0,9.0
2070,CA,M,770.0,592.0,584.0,625.0,639.0,18973.0,12.36363636
2071,NV,M,1167.0,497.0,503.0,547.0,575.0,22162.0,8.333333333
2072,IL,M,870.0,396.0,510.0,456.0,549.0,14056.0,6.428571429
2073,CA,F,770.0,569.0,568.0,644.0,617.0,21982.0,6.923076923
2074,FL,M,852.0,426.0,438.0,455.0,485.0,14762.0,19.30769231
2075,AR,F,472.0,225.0,250.0,290.0,336.0,13758.0,9.52173913
2076,NV,F,1009.0,367.0,391.0,393.0,417.0,14199.0,23.0
2077,MN,M,887.0,533.0,544.0,597.0,652.0,14056.0,15.0
2078,CO,F,477.0,265.0,305.0,309.0,359.0,11854.0,15.0
2079,IL,M,915.0,524.0,547.0,573.0,592.0,18503.0,14.7
2080,OR,F,478.0,213.0,243.0,230.0,264.0,8810.0,7.25
2081,OK,F,236.0,203.0,250.0,285.0,317.0,12434.0,5.875
2082,OR,F,734.0,366.0,427.0,398.0,448.0,14056.0,8.333333333
2083,NE,F,643.0,300.0,384.0,396.0,472.0,15003.0,6.25
2084,NM,F,690.0,328.0,361.0,340.0,370.0,12881.0,6.8
2085,WA,F,1351.0,430.0,526.0,466.0,538.0,14056.0,7.333333333
2086,IN,F,496.0,345.0,373.0,337.0,378.0,12641.0,3.222222222
2087,OR,F,469.0,285.0,300.0,288.0,311.0,11456.0,9.393939394
2088,AZ,F,560.0,191.0,202.0,357.0,317.0,10191.0,13.66666667
2089,OK,F,476.0,200.0,235.0,277.0,296.0,14056.0,10.0
2090,CA,F,1577.0,364.0,377.0,422.0,402.0,12819.0,6.352941177
2091,AR,F,428.0,208.0,227.0,251.0,276.0,10201.0,10.0
2092,IL,M,1002.0,434.0,566.0,495.0,597.0,21023.0,21.27027027
2093,FL,M,736.0,235.0,288.0,291.0,351.0,14532.0,12.66666667
2094,MN,F,784.0,389.0,436.0,450.0,491.0,14056.0,5.875
2095,CA,F,770.0,609.0,660.0,635.0,713.0,21687.0,7.235294118
2096,AL,F,394.0,248.0,281.0,272.0,313.0,10581.0,5.285714286
2097,TX,F,281.0,138.0,158.0,173.0,193.0,5843.0,9.409090909
2098,CO,M,1175.0,517.0,568.0,565.0,599.0,18850.0,5.666666667
2099,IN,F,413.0,283.0,324.0,320.0,372.0,12509.0,6.4
2100,MO,F,985.0,492.0,568.0,595.0,680.0,24807.0,6.428571429
2101,MI,F,320.0,226.0,310.0,282.0,324.0,10003.0,5.2
2102,CA,F,882.0,406.0,431.0,419.0,444.0,12842.0,6.052631579
2103,OR,F,217.0,97.0,163.0,129.0,149.0,4914.0,3.425925926
2104,IL,F,1833.0,594.0,642.0,668.0,706.0,14056.0,17.0
2105,NM,F,952.0,474.0,478.0,467.0,482.0,14056.0,14.58823529
2106,CO,M,793.0,429.0,454.0,447.0,458.0,12976.0,6.615384615
2107,CA,M,770.0,465.0,571.0,530.0,626.0,22975.0,20.0
2108,CO,F,952.0,358.0,432.0,423.0,461.0,16123.0,10.0
2109,CA,M,770.0,576.0,617.0,604.0,651.0,20066.0,9.857142857
2110,MI,F,477.0,328.0,431.0,386.0,446.0,15065.0,15.0
2111,CA,F,770.0,441.0,459.0,449.0,478.0,15262.0,5.6
2112,AR,F,427.0,250.0,286.0,296.0,356.0,14425.0,7.076923077
2113,IL,M,2000.0,312.0,360.0,357.0,759.0,22531.0,10.0
2114,CA,F,728.0,312.0,241.0,214.0,286.0,11426.0,8.625
2115,CA,M,1345.0,372.0,436.0,357.0,437.0,17201.0,15.0
2116,TX,F,904.0,117.0,374.0,185.0,382.0,14056.0,13.80555556
2117,OK,F,428.0,267.0,306.0,315.0,347.0,11716.0,12.75
2118,MI,F,921.0,451.0,466.0,512.0,534.0,17564.0,13.0
2119,IL,F,1349.0,411.0,428.0,465.0,488.0,18814.0,21.16666667
2120,WI,F,338.0,149.0,145.0,214.0,218.0,5317.0,9.6875
2121,MO,F,770.0,654.0,360.0,357.0,402.0,14056.0,13.55555556
2122,MN,F,973.0,468.0,514.0,506.0,542.0,17726.0,11.4
2123,CO,M,779.0,260.0,258.0,318.0,328.0,16604.0,8.888888889
2124,TX,M,762.0,439.0,475.0,357.0,518.0,16107.0,9.727272727
2125,TX,M,591.0,292.0,339.0,333.0,377.0,12912.0,13.38888889
2126,CA,F,770.0,427.0,515.0,471.0,559.0,15653.0,14.33333333
2127,MI,F,951.0,411.0,548.0,483.0,623.0,14056.0,12.2
2128,CA,F,945.0,275.0,324.0,317.0,347.0,12089.0,13.33333333
2129,CA,F,1408.0,390.0,469.0,432.0,508.0,17886.0,3.285714286
2130,LA,M,554.0,241.0,281.0,288.0,316.0,9759.0,10.375
2131,WI,F,789.0,415.0,427.0,465.0,472.0,16332.0,17.5
2132,OR,F,415.0,205.0,221.0,239.0,251.0,8605.0,5.428571429
2133,TX,M,818.0,385.0,453.0,451.0,485.0,18461.0,4.692307692
2134,MI,F,727.0,418.0,466.0,425.0,481.0,15227.0,14.2
2135,CO,F,1070.0,271.0,388.0,330.0,394.0,13186.0,13.57142857
2136,CA,M,770.0,370.0,424.0,462.0,508.0,18777.0,9.625
2137,FL,F,1145.0,498.0,516.0,536.0,561.0,21059.0,12.22222222
2138,MI,F,486.0,293.0,309.0,324.0,343.0,10516.0,8.294117647
2139,AL,M,349.0,161.0,192.0,195.0,231.0,6934.0,14.0
2140,FL,F,756.0,305.0,321.0,333.0,354.0,12909.0,13.46153846
2141,CA,F,770.0,423.0,502.0,506.0,580.0,21089.0,12.5
2142,NM,F,871.0,383.0,403.0,380.0,386.0,15366.0,13.66666667
2143,TX,F,280.0,164.0,213.0,208.0,233.0,4967.0,8.731153846
2144,KS,F,634.0,336.0,403.0,332.0,421.0,14056.0,3.838709677
2145,CA,M,1314.0,363.0,379.0,376.0,398.0,12406.0,17.5
2146,GA,F,646.0,279.0,359.0,371.0,452.0,18434.0,7.703703704
2147,CA,M,770.0,595.0,608.0,645.0,658.0,20460.0,15.0
2148,OR,M,597.0,214.0,239.0,252.0,280.0,10247.0,10.0
2149,NM,F,657.0,264.0,290.0,308.0,332.0,11148.0,10.61538462
2150,NM,M,782.0,222.0,294.0,357.0,453.0,20867.0,13.0
2151,OR,F,807.0,351.0,388.0,377.0,420.0,14056.0,9.071428571
2152,CA,F,1875.0,226.0,575.0,343.0,622.0,23383.0,6.083333333
2153,CA,F,770.0,426.0,460.0,476.0,512.0,15278.0,20.0
2154,NC,M,694.0,251.0,291.0,296.0,402.0,12282.0,7.235294118
2155,CA,F,770.0,397.0,468.0,473.0,542.0,22655.0,10.8
2156,CO,F,755.0,163.0,233.0,230.0,335.0,15510.0,7.0
2157,AR,F,662.0,292.0,347.0,337.0,377.0,12252.0,10.4
2158,MI,M,350.0,147.0,352.0,224.0,348.0,12182.0,15.0
2159,FL,F,800.0,168.0,227.0,225.0,274.0,9970.0,7.666666667
2160,MI,F,1186.0,496.0,537.0,513.0,571.0,20563.0,7.6
2161,IN,F,1026.0,514.0,547.0,579.0,628.0,20949.0,5.2
2162,MI,M,821.0,403.0,417.0,474.0,500.0,15040.0,11.66666667
2163,NC,M,510.0,261.0,413.0,303.0,401.0,10743.0,20.16666667
2164,IL,M,587.0,313.0,343.0,349.0,384.0,15084.0,5.55
2165,NC,F,595.0,289.0,346.0,330.0,381.0,13060.0,14.18181818
2166,NE,F,1010.0,547.0,554.0,611.0,618.0,18137.0,15.0
2167,NC,M,915.0,327.0,461.0,387.0,512.0,17723.0,10.54545455
2168,IL,M,868.0,357.0,382.0,382.0,397.0,13378.0,3.592592593
2169,MO,M,472.0,157.0,167.0,203.0,225.0,8974.0,6.208333333
2170,FL,F,1098.0,342.0,455.0,428.0,544.0,23740.0,3.117647059
2171,NE,F,396.0,259.0,290.0,288.0,319.0,14056.0,9.428571429
2172,CA,M,1733.0,410.0,441.0,412.0,442.0,13449.0,8.96875
2173,IL,F,363.0,242.0,244.0,302.0,297.0,11607.0,23.0
2174,NC,F,444.0,265.0,282.0,322.0,357.0,12189.0,10.0
2175,FL,M,1165.0,373.0,363.0,357.0,410.0,15522.0,20.0
2176,MI,F,640.0,319.0,391.0,372.0,424.0,16559.0,10.0
2177,SC,F,381.0,312.0,354.0,319.0,381.0,11085.0,10.0
2178,MN,F,570.0,280.0,314.0,325.0,360.0,11330.0,5.340909091
2179,CA,F,1099.0,366.0,363.0,391.0,404.0,13229.0,4.833333333
2180,MS,F,444.0,136.0,143.0,218.0,235.0,11820.0,20.0
2181,MI,M,1076.0,438.0,552.0,425.0,535.0,17353.0,10.0
2182,FL,F,655.0,236.0,264.0,311.0,331.0,11094.0,6.933333333
2183,CA,M,770.0,555.0,561.0,559.0,569.0,17516.0,19.0
2184,OR,F,584.0,262.0,332.0,346.0,386.0,13898.0,7.421052632
2185,IL,F,854.0,452.0,478.0,498.0,580.0,20510.0,8.666666667
2186,MO,F,297.0,146.0,175.0,178.0,196.0,8352.0,9.214285714
2187,IA,F,688.0,408.0,484.0,437.0,510.0,17000.0,10.0
2188,MI,M,380.0,329.0,355.0,340.0,394.0,12349.0,10.0
2189,AZ,F,547.0,312.0,292.0,283.0,306.0,10393.0,17.09090909
2190,WI,M,336.0,301.0,316.0,326.0,357.0,10835.0,8.083333333
2191,IL,F,470.0,263.0,297.0,296.0,330.0,10776.0,17.88888889
2192,MO,M,397.0,203.0,244.0,246.0,284.0,9609.0,15.0
2193,WA,F,1222.0,423.0,492.0,472.0,487.0,19730.0,6.272727273
2194,WA,M,1489.0,413.0,397.0,481.0,477.0,16434.0,10.0
2195,OR,M,454.0,283.0,313.0,359.0,448.0,14140.0,11.2
2196,FL,F,469.0,133.0,200.0,218.0,302.0,10321.0,6.6
2197,CO,F,1113.0,393.0,505.0,428.0,493.0,18227.0,12.33333333
2198,CA,F,1254.0,420.0,411.0,455.0,438.0,14056.0,4.285714286
2199,MO,F,397.0,203.0,244.0,246.0,284.0,9609.0,8.5
2200,IL,F,521.0,216.0,243.0,260.0,292.0,9845.0,10.0
2201,FL,F,686.0,169.0,182.0,226.0,253.0,14056.0,7.59375
2202,CO,F,591.0,211.0,246.0,249.0,292.0,10661.0,2.944444444
2203,FL,F,822.0,312.0,354.0,420.0,488.0,17908.0,9.75
2204,TX,F,365.0,147.0,218.0,215.0,251.0,6802.0,5.538461539
2205,MN,F,833.0,381.0,414.0,396.0,416.0,13716.0,9.142857143
2206,MN,M,634.0,251.0,271.0,296.0,320.0,10092.0,5.25
2207,MO,F,1182.0,359.0,430.0,386.0,453.0,18266.0,19.43243243
2208,MS,M,336.0,196.0,222.0,229.0,251.0,8008.0,10.0
2209,IN,M,450.0,330.0,344.0,357.0,372.0,14056.0,10.125
2210,TX,F,417.0,185.0,208.0,217.0,253.0,10294.0,14.28571429
2211,CA,F,1033.0,246.0,256.0,260.0,267.0,11090.0,12.625
2212,MO,F,720.0,335.0,390.0,341.0,386.0,13406.0,4.4
2213,CA,F,1537.0,495.0,509.0,528.0,544.0,17689.0,8.375
2214,MN,F,435.0,181.0,232.0,357.0,265.0,9026.0,8.0
2215,TX,M,1362.0,312.0,360.0,357.0,724.0,23403.0,6.5625
2216,CA,F,1568.0,328.0,406.0,375.0,451.0,17761.0,10.19047619
2217,FL,F,1631.0,312.0,649.0,357.0,402.0,14056.0,10.0
2218,TX,M,1217.0,620.0,654.0,655.0,692.0,23408.0,4.555555556
2219,IA,M,600.0,379.0,417.0,376.0,399.0,13988.0,6.333333333
2220,CA,F,1936.0,353.0,360.0,407.0,409.0,9361.0,10.72727273
2221,CA,F,1215.0,296.0,319.0,352.0,373.0,12319.0,22.5625
2222,CA,F,1375.0,92.0,279.0,125.0,203.0,12453.0,14.25
2223,IL,F,293.0,219.0,228.0,258.0,270.0,10914.0,6.157894737
2224,WA,F,1053.0,298.0,343.0,319.0,366.0,17021.0,10.71428571
2225,MN,M,866.0,375.0,423.0,483.0,573.0,24617.0,14.5
2226,MO,F,734.0,419.0,470.0,452.0,481.0,16029.0,11.25
2227,NV,F,997.0,416.0,420.0,416.0,422.0,14056.0,11.22222222
2228,FL,F,1226.0,312.0,416.0,410.0,464.0,21501.0,4.444444444
2229,AL,M,511.0,288.0,327.0,312.0,351.0,11357.0,10.0
2230,CO,M,1209.0,471.0,496.0,524.0,557.0,18220.0,12.5
2231,OK,F,440.0,215.0,254.0,278.0,320.0,12060.0,3.14893617
2232,WA,M,940.0,335.0,408.0,404.0,471.0,17478.0,16.0
2233,IA,M,363.0,250.0,269.0,360.0,390.0,13053.0,5.863636364
2234,IL,M,1493.0,346.0,399.0,416.0,475.0,16740.0,10.75
2235,AZ,M,881.0,305.0,379.0,348.0,403.0,15128.0,13.4
2236,CA,F,1310.0,327.0,316.0,411.0,399.0,11859.0,20.0
2237,CA,F,770.0,404.0,434.0,500.0,536.0,19718.0,9.444444444
2238,NC,F,639.0,228.0,269.0,289.0,333.0,12224.0,3.8
2239,TX,M,379.0,179.0,236.0,230.0,278.0,8879.0,10.5
2240,CA,M,770.0,651.0,667.0,357.0,717.0,14056.0,12.5
2241,WA,M,1113.0,206.0,213.0,252.0,271.0,11015.0,20.0
2242,TX,F,583.0,224.0,220.0,253.0,262.0,14056.0,11.25
2243,FL,M,680.0,181.0,277.0,328.0,421.0,19962.0,6.666666667
2244,FL,F,1314.0,312.0,453.0,413.0,493.0,19845.0,11.19047619
2245,CO,M,684.0,190.0,218.0,225.0,251.0,11141.0,12.33333333
2246,NC,F,499.0,260.0,289.0,291.0,324.0,10632.0,9.25
2247,CA,F,724.0,158.0,213.0,226.0,277.0,11223.0,5.057142857
2248,WA,F,659.0,272.0,303.0,309.0,347.0,11918.0,5.55
2249,NC,F,654.0,350.0,377.0,333.0,362.0,11564.0,4.285714286
2250,MI,F,549.0,367.0,414.0,385.0,430.0,12991.0,5.333333333
2251,GA,F,1094.0,412.0,502.0,531.0,604.0,23020.0,10.0
2252,CA,F,770.0,416.0,416.0,442.0,454.0,14849.0,12.85714286
2253,CA,F,1949.0,288.0,334.0,384.0,374.0,16663.0,10.0
2254,AZ,F,850.0,270.0,311.0,292.0,347.0,14056.0,15.0
2255,IN,M,588.0,284.0,353.0,360.0,387.0,12127.0,9.5
2256,TX,F,956.0,422.0,469.0,476.0,516.0,17136.0,9.75
2257,KY,M,1368.0,312.0,360.0,357.0,402.0,14056.0,9.166666667
2258,AZ,F,830.0,250.0,260.0,278.0,296.0,10544.0,10.0
2259,GA,M,896.0,441.0,512.0,505.0,569.0,17474.0,10.0
2260,TX,F,380.0,277.0,293.0,325.0,349.0,10379.0,9.884615385
2261,IL,F,302.0,202.0,283.0,245.0,304.0,9358.0,7.666666667
2262,CO,F,467.0,189.0,231.0,237.0,269.0,9668.0,7.0
2263,CA,F,770.0,474.0,492.0,522.0,554.0,14056.0,11.57142857
2264,MI,F,404.0,180.0,212.0,231.0,257.0,8761.0,8.4
2265,CA,M,770.0,315.0,413.0,375.0,456.0,18050.0,8.75
2266,TX,F,770.0,312.0,360.0,357.0,402.0,14056.0,13.75
2267,IA,F,595.0,362.0,436.0,437.0,560.0,18202.0,7.0
2268,FL,M,902.0,435.0,465.0,481.0,508.0,16699.0,10.0
2269,AZ,M,684.0,196.0,222.0,247.0,271.0,10133.0,12.2
2270,FL,F,1305.0,511.0,650.0,605.0,705.0,14056.0,7.583333333
2271,WI,F,1117.0,448.0,478.0,467.0,500.0,17807.0,12.5
2272,FL,F,1701.0,355.0,493.0,486.0,615.0,25527.0,10.68421053
2273,FL,F,834.0,343.0,368.0,357.0,379.0,16348.0,14.0
2274,CA,F,1553.0,215.0,238.0,295.0,318.0,8322.0,5.863636364
2275,FL,F,705.0,204.0,241.0,251.0,300.0,12915.0,15.4
2276,TX,M,529.0,413.0,431.0,434.0,473.0,13711.0,4.652173913
2277,AZ,F,838.0,312.0,469.0,465.0,543.0,14056.0,13.73913044
2278,IL,M,720.0,420.0,448.0,452.0,487.0,15469.0,7.923076923
2279,SC,M,777.0,297.0,424.0,353.0,563.0,24342.0,13.16666667
2280,KS,F,271.0,312.0,236.0,242.0,289.0,14056.0,9.866666667
2281,KS,F,172.0,187.0,252.0,229.0,278.0,9821.0,4.965517241
2282,CO,M,589.0,200.0,239.0,266.0,298.0,11309.0,6.142857143
2283,CA,M,1823.0,271.0,366.0,344.0,412.0,14056.0,20.83333333
2284,IL,M,1003.0,483.0,484.0,481.0,464.0,14992.0,6.25
2285,CA,F,770.0,345.0,435.0,424.0,503.0,18743.0,11.0
2286,GA,M,621.0,254.0,374.0,315.0,387.0,13234.0,10.0
2287,TX,F,1861.0,349.0,507.0,529.0,641.0,25565.0,10.0
2288,CO,M,678.0,261.0,292.0,303.0,347.0,11625.0,13.33333333
2289,GA,M,710.0,198.0,242.0,260.0,298.0,11679.0,6.296296296
2290,TX,F,1287.0,534.0,553.0,604.0,632.0,14056.0,17.125
2291,CA,F,1525.0,466.0,483.0,522.0,551.0,17484.0,9.6
2292,FL,F,829.0,226.0,244.0,270.0,299.0,10281.0,6.833333333
2293,CA,F,770.0,305.0,308.0,338.0,348.0,11908.0,13.71428571
2294,WA,M,879.0,422.0,422.0,445.0,445.0,14056.0,8.0
2295,CA,M,838.0,174.0,221.0,251.0,304.0,11984.0,11.2
2296,MO,F,1162.0,529.0,560.0,571.0,612.0,18860.0,10.83333333
2297,WA,F,1338.0,418.0,449.0,419.0,460.0,15772.0,10.0
2298,LA,M,944.0,413.0,459.0,559.0,571.0,22847.0,8.833333333
2299,LA,M,1060.0,559.0,572.0,637.0,655.0,21036.0,7.866666667
2300,SC,M,482.0,273.0,305.0,286.0,326.0,10431.0,10.7
2301,CA,F,2051.0,417.0,416.0,454.0,453.0,12747.0,23.125
2302,CA,M,1264.0,403.0,427.0,424.0,457.0,12093.0,10.0
2303,CA,F,1714.0,411.0,467.0,501.0,537.0,18267.0,10.0
2304,CA,F,1502.0,317.0,352.0,389.0,413.0,16754.0,10.0
2305,MI,M,450.0,292.0,361.0,329.0,373.0,14056.0,9.5
2306,AZ,M,1074.0,469.0,472.0,510.0,516.0,18042.0,6.12
2307,MS,M,429.0,201.0,257.0,243.0,288.0,9672.0,7.333333333
2308,NE,F,493.0,215.0,297.0,238.0,321.0,9071.0,5.206896552
2309,CO,M,814.0,343.0,430.0,421.0,472.0,17392.0,10.0
2310,SC,F,832.0,253.0,289.0,312.0,356.0,13519.0,12.28571429
2311,OK,M,260.0,159.0,176.0,226.0,253.0,9167.0,5.956521739
2312,OR,F,749.0,316.0,339.0,378.0,412.0,15051.0,16.85714286
2313,MI,F,330.0,179.0,179.0,234.0,235.0,8746.0,10.30769231
2314,NV,M,2030.0,458.0,515.0,531.0,588.0,14056.0,5.074074074
2315,WA,F,383.0,178.0,190.0,227.0,228.0,7456.0,10.0
2316,TX,M,441.0,318.0,320.0,319.0,327.0,14056.0,8.2
2317,GA,M,1602.0,309.0,477.0,429.0,565.0,19258.0,7.875
2318,IL,F,1079.0,312.0,452.0,502.0,536.0,19972.0,10.0
2319,WA,M,1464.0,480.0,474.0,513.0,544.0,18525.0,7.0
2320,CA,M,981.0,312.0,383.0,396.0,415.0,13631.0,6.5
2321,IL,F,879.0,464.0,485.0,463.0,493.0,15730.0,10.0
2322,OK,F,683.0,371.0,436.0,422.0,484.0,17476.0,6.571428571
2323,TX,F,1020.0,523.0,544.0,586.0,608.0,19432.0,21.25
2324,CA,M,770.0,540.0,562.0,569.0,570.0,16639.0,8.571428571
2325,NM,M,659.0,240.0,280.0,303.0,326.0,14056.0,9.5
2326,MI,M,429.0,179.0,282.0,239.0,316.0,11722.0,16.0
2327,IL,M,900.0,437.0,360.0,643.0,402.0,14056.0,20.0
2328,CA,F,770.0,625.0,632.0,662.0,674.0,24493.0,10.0
2329,IL,F,540.0,310.0,332.0,361.0,399.0,11230.0,5.4375
2330,MI,F,638.0,402.0,418.0,418.0,437.0,13264.0,4.636363636
2331,IN,M,342.0,243.0,291.0,277.0,322.0,10488.0,11.5
2332,NV,M,714.0,299.0,311.0,333.0,343.0,12239.0,12.07142857
2333,WA,M,814.0,470.0,484.0,509.0,529.0,17455.0,16.33333333
2334,TX,F,652.0,427.0,458.0,467.0,491.0,15375.0,14.15789474
2335,WA,M,394.0,321.0,367.0,349.0,420.0,15348.0,10.0
2336,SC,F,416.0,191.0,215.0,228.0,247.0,7564.0,7.272727273
2337,NV,F,984.0,330.0,357.0,375.0,413.0,13871.0,9.5
2338,CO,M,919.0,488.0,494.0,524.0,529.0,14056.0,7.272727273
2339,NC,F,872.0,318.0,394.0,362.0,417.0,14056.0,4.222222222
2340,CO,M,818.0,405.0,425.0,426.0,438.0,13951.0,10.0
2341,IA,M,443.0,261.0,309.0,292.0,335.0,11545.0,9.8
2342,SC,F,441.0,246.0,268.0,261.0,289.0,8328.0,7.181818182
2343,IN,M,416.0,312.0,317.0,328.0,333.0,11719.0,10.2
2344,FL,F,759.0,299.0,332.0,332.0,386.0,15734.0,6.1
2345,CA,F,988.0,160.0,164.0,223.0,244.0,8591.0,15.0
2346,AZ,F,701.0,190.0,220.0,217.0,246.0,9630.0,6.9
2347,GA,F,752.0,278.0,332.0,353.0,408.0,14900.0,17.52941177
2348,FL,F,1344.0,458.0,490.0,595.0,671.0,14056.0,4.142857143
2349,FL,F,1930.0,462.0,520.0,581.0,648.0,14056.0,10.33333333
2350,MI,F,475.0,358.0,384.0,376.0,407.0,14056.0,10.0
2351,NM,F,697.0,197.0,208.0,244.0,254.0,7659.0,9.666666667
2352,CA,F,770.0,504.0,613.0,620.0,673.0,24127.0,20.0
2353,OR,F,613.0,246.0,286.0,279.0,329.0,11642.0,10.0
2354,CA,F,1834.0,312.0,418.0,443.0,463.0,15069.0,8.642857143
2355,CA,M,1435.0,273.0,270.0,300.0,295.0,7822.0,15.0
2356,NC,F,475.0,227.0,276.0,264.0,294.0,10221.0,6.0
2357,MI,M,840.0,430.0,448.0,469.0,491.0,15111.0,17.5
2358,TX,F,391.0,282.0,294.0,278.0,304.0,11352.0,4.0
2359,IN,F,547.0,247.0,320.0,306.0,382.0,13661.0,12.625
2360,NM,M,1081.0,349.0,401.0,417.0,449.0,14846.0,10.0
2361,MI,M,521.0,364.0,384.0,398.0,419.0,13027.0,8.571428571
2362,WA,M,754.0,290.0,315.0,303.0,332.0,10677.0,16.0
2363,GA,F,708.0,294.0,346.0,332.0,376.0,11850.0,10.0
2364,CO,F,869.0,315.0,349.0,357.0,399.0,13437.0,6.066666667
2365,FL,F,698.0,232.0,300.0,265.0,340.0,14431.0,10.0
2366,TX,M,569.0,256.0,270.0,310.0,317.0,9118.0,6.647058824
2367,IL,F,1892.0,608.0,659.0,704.0,745.0,14056.0,9.5
2368,IN,F,499.0,270.0,325.0,320.0,372.0,12615.0,20.0
2369,MO,F,313.0,138.0,165.0,189.0,216.0,7617.0,7.62962963
2370,TX,M,1324.0,312.0,360.0,357.0,402.0,14056.0,8.8
2371,IN,M,551.0,345.0,376.0,391.0,414.0,13717.0,12.8
2372,WA,M,1461.0,313.0,342.0,411.0,464.0,20659.0,6.368421053
2373,CA,F,951.0,168.0,178.0,222.0,229.0,5893.0,17.875
2374,KY,F,463.0,225.0,274.0,278.0,319.0,11650.0,3.6875
2375,TX,M,373.0,168.0,190.0,221.0,239.0,7538.0,15.0
2376,KY,M,781.0,403.0,422.0,434.0,473.0,15259.0,7.8
2377,MO,F,509.0,373.0,377.0,410.0,430.0,12992.0,15.0
2378,NV,M,943.0,412.0,403.0,357.0,413.0,14056.0,11.56
2379,NC,F,497.0,207.0,250.0,357.0,303.0,10030.0,20.0
2380,CA,F,714.0,343.0,363.0,372.0,391.0,12568.0,9.055555556
2381,SC,M,551.0,247.0,309.0,316.0,354.0,12254.0,3.288888889
2382,MO,F,1123.0,547.0,575.0,631.0,662.0,20264.0,8.230769231
2383,LA,F,544.0,255.0,305.0,282.0,313.0,10281.0,10.0
2384,CA,F,770.0,360.0,428.0,398.0,470.0,15758.0,13.63636364
2385,CA,F,1516.0,369.0,430.0,491.0,539.0,16810.0,5.4
2386,CA,F,1437.0,509.0,575.0,611.0,664.0,25226.0,10.0
2387,WI,M,655.0,258.0,274.0,314.0,344.0,13780.0,19.4
2388,MO,F,2083.0,312.0,360.0,357.0,402.0,14056.0,10.0
2389,CA,F,770.0,553.0,659.0,627.0,721.0,14056.0,10.0
2390,MI,F,704.0,327.0,339.0,404.0,417.0,15094.0,10.0
2391,MS,F,955.0,521.0,573.0,621.0,653.0,22275.0,10.96818182
2392,OK,F,521.0,249.0,307.0,322.0,369.0,15515.0,14.88888889
2393,MI,M,1662.0,312.0,360.0,357.0,402.0,14056.0,13.57142857
2394,TX,F,570.0,310.0,339.0,333.0,352.0,12329.0,6.904761905
2395,CA,F,1333.0,220.0,359.0,300.0,395.0,14312.0,15.0
2396,WA,M,1364.0,321.0,471.0,384.0,471.0,18060.0,9.225806452
2397,CA,M,2098.0,417.0,476.0,450.0,489.0,20544.0,11.0
2398,CA,F,1382.0,316.0,360.0,384.0,456.0,16979.0,15.2173913
2399,MN,M,1047.0,213.0,305.0,294.0,388.0,15868.0,9.516129032
2400,MN,M,698.0,388.0,412.0,418.0,448.0,12449.0,9.5
2401,IL,F,1075.0,366.0,449.0,373.0,455.0,14394.0,10.31578947
2402,IL,F,606.0,339.0,402.0,370.0,421.0,13281.0,10.0
2403,IN,M,578.0,310.0,370.0,340.0,427.0,19153.0,4.733333333
2404,TX,M,914.0,445.0,515.0,469.0,402.0,22258.0,6.666666667
2405,IN,M,561.0,337.0,357.0,334.0,362.0,12185.0,10.0
2406,CA,F,2094.0,352.0,401.0,395.0,456.0,14056.0,23.0
2407,NE,M,960.0,566.0,587.0,600.0,634.0,18502.0,15.28571429
2408,NC,M,860.0,358.0,360.0,393.0,435.0,14984.0,9.238095238
2409,CA,M,1463.0,312.0,247.0,343.0,351.0,11400.0,15.0
2410,CA,M,1588.0,238.0,328.0,295.0,369.0,14499.0,10.0
2411,IL,F,284.0,224.0,252.0,284.0,326.0,11129.0,9.071428571
2412,SC,F,598.0,292.0,426.0,352.0,413.0,12864.0,10.0
2413,FL,F,695.0,304.0,299.0,325.0,346.0,15245.0,12.2
2414,GA,F,477.0,301.0,345.0,342.0,389.0,13345.0,5.833333333
2415,FL,M,1201.0,419.0,465.0,449.0,474.0,17269.0,6.352941177
