Source,Region,Sub-Region,Country,Drug-Group,Drug,SpecificDrugName,DrugState,Measurement,Sale ON,Typical average,From start ,To end,Purity,Type in which purity was checked,Year
ARQ,Europe,South-Eastern Europe,Bulgaria,ATS,Amphetamine,,,Gram,Street,7.85024146,6.038647277,9.661835643,,Price,2018
ARQ,Europe,South-Eastern Europe,Bulgaria,ATS,Methamphetamine,,,Gram,Street,33.21256002,24.15458911,42.27053094,,Price,2018
ARQ,Europe,South-Eastern Europe,Bulgaria,ATS,Amphetamine,Captagon,Tablets,Kilogram,Wholesale,1207.729455,1207.729455,1207.729455,,Price,2018
ARQ,Africa,North Africa,Algeria,Cannabis-type,Hashish (resin),,,Gram,Street,2.146420208,0.858568083,3.434272333,,Price,2018
ARQ,Africa,North Africa,Algeria,Opioids,Heroin,,,Kilogram,Wholesale,51514.085,42928.40417,60099.76583,,Price,2018
ARQ,Africa,North Africa,Algeria,Opioids,Heroin,,,Gram,Street,85.85680833,68.68544666,103.02817,,Price,2018
ARQ,Africa,North Africa,Algeria,Opioids,Opium,,,Kilogram,Wholesale,5151.4085,3434.272333,6868.544666,,Price,2018
ARQ,Africa,North Africa,Algeria,Opioids,Opium,,,Gram,Street,42.92840417,34.34272333,51.514085,,Price,2018
ARQ,Africa,North Africa,Algeria,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,72978.28708,60099.76583,85856.80833,,Price,2018
ARQ,Africa,North Africa,Algeria,Cocaine-type,Cocaine salts,,,Gram,Street,103.02817,77.2711275,128.7852125,,Price,2018
ARQ,Africa,North Africa,Algeria,Cocaine-type,Crack,,,Kilogram,Wholesale,94442.48916,85856.80833,103028.17,,Price,2018
ARQ,Africa,North Africa,Algeria,Cocaine-type,Crack,,,Gram,Street,171.7136167,128.7852125,214.6420208,,Price,2018
ARQ,Africa,North Africa,Algeria,ATS,Ecstasy-type substances,,,Tablet,Wholesale,4.722124458,0.858568083,8.585680833,,Price,2018
ARQ,Africa,North Africa,Algeria,ATS,Ecstasy-type substances,,,Tablet,Street,7.72711275,2.57570425,12.87852125,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,,2944.640833,4711.425333,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cannabis-type,Marijuana (herb),,,Kilogram,Street,,4711.425333,7067.138,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,,1472.320417,2355.712667,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Cannabis-type,Hashish (resin),,,Kilogram,Street,,3533.569,4711.425333,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Opioids,Heroin,,,Kilogram,Wholesale,,8833.9225,11778.56333,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Opioids,Heroin,,,Kilogram,Street,,23557.12667,29446.40833,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Opioids,Opium,,,Kilogram,Wholesale,,1766.7845,4122.497166,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Azerbaijan,Opioids,Opium,,,Kilogram,Street,,5889.281666,8833.9225,,Price,2018
ARQ,Americas,South America,Bolivia (Plurinational State of),Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,100,90,110,,Price,2018
ARQ,Americas,South America,Bolivia (Plurinational State of),Cannabis-type,Marijuana (herb),,,Gram,Street,20,15,30,,Price,2018
ARQ,Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,2500,2100,2800,,Price,2018
ARQ,Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Cocaine salts,,,Gram,Street,40,30,50,,Price,2018
ARQ,Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Coca paste/cocaine base,,,Kilogram,Wholesale,1300,1200,1800,,Price,2018
ARQ,Americas,South America,Bolivia (Plurinational State of),Cocaine-type,Coca paste/cocaine base,,,Gram,Street,30,20,40,,Price,2018
ARQ,Americas,North America,Canada,Opioids,Heroin,,,Gram,Street,,108.1916513,463.6785056,,Price,2018
ARQ,Americas,North America,Canada,Cocaine-type,Cocaine salts,,,Gram,Street,77.27975094,,,,Price,2018
ARQ,Americas,North America,Canada,ATS,Methamphetamine,Crystalline Methamphetamine,,Gram,Street,,23.18392528,115.9196264,,Price,2018
ARQ,Americas,North America,Canada,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,9.273570113,2.318392528,15.45595019,,Price,2018
ARQ,Americas,South America,Colombia,Opioids,Opium,,,Kilogram,Farmgate,887.432592,,,,Price,2018
ARQ,Americas,South America,Colombia,Cocaine-type,Coca leaf,,,Kilogram,Farmgate,0.762108142,,,,Price,2018
ARQ,Americas,South America,Colombia,Cocaine-type,Coca paste/cocaine base,,,Kilogram,Farmgate,570.2262475,,,,Price,2018
ARQ,Americas,South America,Colombia,Opioids,Heroin,,,Kilogram,Wholesale,5894.855671,,,,Price,2018
ARQ,Americas,South America,Colombia,Opioids,Illicit morphine,,,Kilogram,Wholesale,2742.065095,,,,Price,2018
ARQ,Americas,South America,Colombia,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,1654.248869,,,,Price,2018
ARQ,Americas,South America,Colombia,ATS,Methamphetamine,,Tablets,Tablet,Street,11.88888701,,,,Price,2018
ARQ,Americas,South America,Colombia,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,12.32921616,,,,Price,2018
ARQ,Americas,South America,Colombia,Sedatives and Tranquillizers,Benzodiazepines,Clonazepam,Tablets,Tablet,Street,6.875909014,,,,Price,2018
ARQ,Americas,South America,Colombia,Hallucinogens,LSD,,,Blotting paper,Street,16.52927881,,,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,6198.347087,4722.550161,7910.27152,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Cannabis-type,Marijuana (herb),,,Gram,Street,11.06257375,4.132231391,23.61275081,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,4958.677669,4958.677669,4958.677669,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Cannabis-type,Hashish (resin),,,Gram,Street,11.95985828,4.722550161,35.41912621,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Opioids,Heroin,,,Gram,Street,22.66824077,9.445100322,39.31523009,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,31609.20887,27154.66343,40141.67637,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Cocaine-type,Cocaine salts,,,Gram,Street,66.12750863,29.51593851,118.063754,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,ATS,Amphetamine,,,Kilogram,Wholesale,2066.115696,826.4462782,5903.187701,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,ATS,Amphetamine,,,Gram,Street,11.33412039,2.361275081,35.41912621,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,6.59976385,1.18063754,23.61275081,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Sedatives and Tranquillizers,GHB,,,Dose,Street,19.43329391,4.722550161,47.22550161,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Hallucinogens,LSD,,,Stamp,Street,17.7095631,11.8063754,23.61275081,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Kilogram,Wholesale,22136.95388,17119.24433,27154.66343,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Substances not under international control,Ketamine and phencyclidine-type substances,Ketamine,,Gram,Street,29.07910262,11.8063754,59.03187701,,Price,2018
ARQ,Europe,Western and Central Europe,Belgium,Substances not under international control,Plant-based NPS,Khat,,Gram,Street,5.513577313,4.722550161,5.903187701,,Price,2018
ARQ,Americas,Central America,Costa Rica,Cannabis-type,Marijuana (herb),,,Cigarette,Street,2.77,,,,Price,2018
ARQ,Americas,Central America,Costa Rica,Opioids,Heroin,,,Kilogram,Wholesale,,15000,18000,,Price,2018
ARQ,Americas,Central America,Costa Rica,Cocaine-type,Cocaine salts,,,Dose,Street,6.01,,,,Price,2018
ARQ,Americas,Central America,Costa Rica,Cocaine-type,Crack,,,Rock,Street,1.39,,,,Price,2018
ARQ,Americas,Central America,Costa Rica,ATS,Ecstasy-type substances,,,Dose,Street,23.12,,,,Price,2018
ARQ,Europe,Western and Central Europe,Cyprus,Cannabis-type,Marijuana (herb),,,Gram,Street,23.61275081,3.541912621,59.03187701,,Price,2018
ARQ,Europe,Western and Central Europe,Cyprus,Cocaine-type,Cocaine salts,,,Gram,Street,118.063754,29.51593851,590.3187701,,Price,2018
ARQ,Europe,Western and Central Europe,Cyprus,ATS,Methamphetamine,Crystalline Methamphetamine,,Gram,Street,118.063754,47.22550161,590.3187701,,Price,2018
ARQ,Europe,Western and Central Europe,Cyprus,ATS,Ecstasy-type substances,,,Gram,Street,118.063754,11.8063754,118.063754,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,3487.081938,2377.555867,5547.630356,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Cannabis-type,Hashish (resin),,,Gram,Street,8.717704845,4.755111734,15.85037245,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Opioids,Heroin,Heroin no 2 (Heroin base),,Kilogram,Wholesale,39625.93111,23775.55867,47551.11734,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Opioids,Heroin,Heroin no 2 (Heroin base),,Gram,Street,95.10223467,63.40148978,126.8029796,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Opioids,Heroin,HCL,,Kilogram,Wholesale,63401.48978,63401.48978,63401.48978,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Opioids,Heroin,HCL,,Gram,Street,174.3540969,158.5037245,221.9052142,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,39625.93111,23775.55867,47551.11734,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,Cocaine-type,Cocaine salts,,,Gram,Street,95.10223467,63.40148978,158.5037245,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,ATS,Amphetamine,,,Kilogram,Wholesale,3170.074489,3170.074489,5547.630356,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,ATS,Amphetamine,,,Gram,Street,23.77555867,7.925186223,47.55111734,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,ATS,Ecstasy-type substances,,,1000  tablets,Wholesale,3170.074489,3170.074489,3170.074489,,Price,2018
ARQ,Europe,Western and Central Europe,Denmark,ATS,Ecstasy-type substances,,,Tablet,Street,7.925186223,3.962593111,15.85037245,,Price,2018
ARQ,Americas,Central America,El Salvador,Cannabis-type,Marijuana (herb),,,Pound,Wholesale,100,80,120,,Price,2018
ARQ,Americas,Central America,El Salvador,Cannabis-type,Marijuana (herb),,,Gram,Street,3,2,5,,Price,2018
ARQ,Americas,Central America,El Salvador,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,13000,12500,14500,,Price,2018
ARQ,Americas,Central America,El Salvador,Cocaine-type,Cocaine salts,,,Gram,Street,20,15,25.14,,Price,2018
ARQ,Americas,Central America,El Salvador,Cocaine-type,Crack,,,Ounce,Wholesale,450,400,500,,Price,2018
ARQ,Americas,Central America,El Salvador,Cocaine-type,Crack,,,Gram,Street,2,2,5,,Price,2018
ARQ,Americas,Central America,El Salvador,ATS,Methamphetamine,,,Ounce,Wholesale,450,400,500,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,,4722.550161,11806.3754,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type,Marijuana (herb),,,Gram,Street,,17.7095631,29.51593851,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,5903.187701,,,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Cannabis-type,Hashish (resin),,,Gram,Street,,17.7095631,23.61275081,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Opioids,Heroin,White,,Gram,Street,,177.095631,236.1275081,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Opioids,Pharmaceutical opioids,Subutex (buprenorphine),Tablets,1000  tablets,Wholesale,,17709.5631,23612.75081,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Opioids,Pharmaceutical opioids,Subutex (buprenorphine),Tablets,Tablet,Street,59.03187701,35.41912621,118.063754,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,94451.00322,,,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Cocaine-type,Cocaine salts,,,Gram,Street,118.063754,59.03187701,177.095631,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,ATS,Amphetamine,,,Kilogram,Wholesale,,11806.3754,17709.5631,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,ATS,Amphetamine,,,Gram,Street,35.41912621,17.7095631,59.03187701,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,ATS,Methamphetamine,Crystalline Methamphetamine,,Kilogram,Wholesale,14167.65048,,,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,ATS,Methamphetamine,Crystalline Methamphetamine,,Gram,Street,35.41912621,23.61275081,59.03187701,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,ATS,Ecstasy-type substances,,Tablets,Gram,Street,,94.45100322,141.6765048,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,ATS,Ecstasy-type substances,,Tablets,1000  tablets,Wholesale,7083.825242,,,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Sedatives and Tranquillizers,Benzodiazepines,,,Tablet,Street,3.541912621,2.361275081,5.903187701,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Hallucinogens,LSD,,,Trip,Street,17.7095631,11.8063754,23.61275081,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Substances not under international control,GBL,,,Litre,Wholesale,,944.5100322,1180.63754,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Substances not under international control,GBL,,,Millilitre,Street,,1.18063754,2.361275081,,Price,2018
ARQ,Europe,Western and Central Europe,Finland,Substances not under international control,Plant-based NPS,Khat,,Kilogram,Street,94.45100322,,,,Price,2018
ARQ,Europe,Western and Central Europe,France,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,3541.912621,3069.657605,4722.550161,,Price,2018
ARQ,Europe,Western and Central Europe,France,Cannabis-type,Marijuana (herb),,,Gram,Street,8.264462782,5.903187701,11.8063754,,Price,2018
ARQ,Europe,Western and Central Europe,France,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,2361.275081,2007.083818,2597.402589,,Price,2018
ARQ,Europe,Western and Central Europe,France,Cannabis-type,Hashish (resin),,,Gram,Street,8.264462782,5.903187701,11.8063754,,Price,2018
ARQ,Europe,Western and Central Europe,France,Opioids,Heroin,Brown,,Kilogram,Wholesale,17709.5631,11806.3754,23612.75081,,Price,2018
ARQ,Europe,Western and Central Europe,France,Opioids,Heroin,Brown,,Gram,Street,41.32231391,29.51593851,47.22550161,,Price,2018
ARQ,Europe,Western and Central Europe,France,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,36599.76375,29515.93851,44864.22653,,Price,2018
ARQ,Europe,Western and Central Europe,France,Cocaine-type,Cocaine salts,,,Gram,Street,82.64462782,59.03187701,94.45100322,,Price,2018
ARQ,Europe,Western and Central Europe,France,ATS,Amphetamine,,Tablets,1000  tablets,Wholesale,7083.825242,5903.187701,9445.100322,,Price,2018
ARQ,Europe,Western and Central Europe,France,ATS,Amphetamine,,Tablets,Tablet,Street,17.7095631,11.8063754,23.61275081,,Price,2018
ARQ,Europe,Western and Central Europe,France,ATS,Methamphetamine,,Tablets,Tablet,Street,47.22550161,35.41912621,118.063754,,Price,2018
ARQ,Europe,Western and Central Europe,France,ATS,Ecstasy-type substances,,Tablets,1000  tablets,Wholesale,2361.275081,2361.275081,3541.912621,,Price,2018
ARQ,Europe,Western and Central Europe,France,ATS,Ecstasy-type substances,,Tablets,Tablet,Street,11.8063754,5.903187701,11.8063754,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Cannabis-type,Hashish (resin),,,200 milligram,Street,90,80,100,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Opioids,Heroin,,,Gram,Street,250,200,300,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Georgia,Opioids,Illicit morphine,,,Gram,Street,25,20,30,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Georgia,ATS,Ecstasy-type substances,,Powder,Gram,Street,70,60,80,,Price,2018
ARQ,Asia,Central Asia and Transcaucasia,Georgia,ATS,Ecstasy-type substances,,Tablets,Gram,Street,45,40,50,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,5957.497028,3402.597391,8744.982261,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Marijuana (herb),,,Gram,Street,12.04250291,6.847697734,18.77213689,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,3623.376611,2870.12986,5885.478138,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cannabis-type,Hashish (resin),,,Gram,Street,10.50767411,5.194805177,16.52892556,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,,Kilogram,Wholesale,33057.85113,18905.54893,41765.05299,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Opioids,Heroin,,,Gram,Street,51.94805177,22.31404951,88.78394303,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Opioids,Opium,,,Gram,Street,12.98701294,,,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine salts,,,Kilogram,Wholesale,50989.37409,33825.26553,68852.42007,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Cocaine salts,,,Gram,Street,82.99881908,48.99645792,146.7532463,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Cocaine-type,Crack,,,Gram,Street,69.30342361,58.20543074,98.34710711,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,,Kilogram,Wholesale,4138.134579,2357.733168,5983.471054,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,ATS,Amphetamine,,,Gram,Street,13.34120421,6.72963398,26.09208964,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,Crystalline Methamphetamine,,Kilogram,Wholesale,38567.88653,27449.82281,68870.12964,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,ATS,Methamphetamine,Crystalline Methamphetamine,,Gram,Street,99.17355338,46.51711909,129.2798107,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,,1000  units,Wholesale,3172.373071,1631.641081,4912.632805,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,ATS,Ecstasy-type substances,,,Pill,Street,8.382526536,4.604486407,16.05667055,,Price,2018
ARQ,Europe,Western and Central Europe,Germany,Hallucinogens,LSD,,,Gram,Street,11.8063754,7.556080258,16.64698932,,Price,2018
ARQ,Africa,West and Central Africa,Ghana,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,92.6,18,148,,Price,2018
ARQ,Africa,West and Central Africa,Ghana,Cannabis-type,Marijuana (herb),,,Kilogram,Street,,37,277.7,,Price,2018
ARQ,Africa,West and Central Africa,Ghana,Opioids,Heroin,,,Kilogram,Wholesale,20000,19000,23000,,Price,2018
ARQ,Africa,West and Central Africa,Ghana,Opioids,Heroin,,,Kilogram,Street,30000,28000,30000,,Price,2018
ARQ,Africa,West and Central Africa,Ghana,Cocaine-type,Cocaine salts,,,Kilogram,Street,20000,20000,28000,,Price,2018
ARQ,Europe,Western and Central Europe,Greece,Cannabis-type,Marijuana (herb),,,Kilogram,Wholesale,1770.95631,1180.63754,2361.275081,,Price,2018
ARQ,Europe,Western and Central Europe,Greece,Cannabis-type,Marijuana (herb),,,Gram,Street,15.34828802,9.445100322,21.25147573,,Price,2018
ARQ,Europe,Western and Central Europe,Greece,Cannabis-type,Hashish (resin),,,Kilogram,Wholesale,8854.781552,5903.187701,11806.3754,,Price,2018
ARQ,Europe,Western and Central Europe,Greece,Cannabis-type,Hashish (resin),,,Gram,Street,26.56434466,17.7095631,35.41912621,,Price,2018
ARQ,Europe,Western and Central Europe,Greece,Opioids,Heroin,Brown,,Kilogram,Wholesale,20070.83818,11806.3754,28335.30097,,Price,2018
