,VEHICLE_OWNERSHIP,VEHICLE_YEAR,ID_VEHICULO,ID
5285,1.0,before 2015,82QRJCFJC2,484341
5286,0.0,after 2015,VTPWABOYCN,887645
5287,1.0,before 2015,1TC6VSOFRV,256445
5288,1.0,before 2015,MJVGORCQ6S,473737
5289,1.0,before 2015,1JTKAU2FX2,950182
5290,1.0,after 2015,H2JVRYOCUV,761146
5291,1.0,before 2015,3K4Q7E9T9P,938131
5292,0.0,before 2015,YJMCL0P0U2,380653
5293,0.0,after 2015,VPN7SL56VV,640124
5294,0.0,before 2015,OEL6S4I3UV,102549
5295,0.0,before 2015,M84M2NFD46,818328
5296,1.0,after 2015,IXJVO4XWQ5,387579
5297,1.0,before 2015,WJHIMYVWBD,316586
5298,1.0,before 2015,11GLGC8BD6,795662
5299,1.0,after 2015,5P9WHD2TJ6,412548
5300,0.0,before 2015,P3ZTDVXN6G,89332
5301,1.0,before 2015,PU1GMROJGP,869442
5302,0.0,before 2015,3XUKLNUBXX,234005
5303,1.0,after 2015,3L0W708YI9,576743
5304,1.0,after 2015,46WZIYNIJS,33658
5305,1.0,after 2015,EZ93LYM6WQ,514828
5306,1.0,before 2015,S5PDFW20I5,589593
5307,1.0,before 2015,HFYLJMTRNW,75945
5308,0.0,before 2015,05WNEYHU8L,296897
5309,0.0,before 2015,HTQHQGB338,535887
5310,0.0,before 2015,Y9NAOGFP8P,530893
5311,1.0,before 2015,8IDAIVBAIP,826145
5312,1.0,after 2015,3AL5YWHU8T,375269
5313,1.0,before 2015,7PH9YXCZXG,416671
5314,1.0,after 2015,7S96STBC4P,244241
5315,1.0,before 2015,2SWI1BPX9T,457618
5316,1.0,before 2015,4ZC3JNEF3E,450113
5317,1.0,before 2015,55U2UCJ1GL,137496
5318,1.0,after 2015,DE76M29GO2,28132
5319,1.0,after 2015,QZIGX4Z6OD,171787
5320,1.0,after 2015,ORBXPICTED,867914
5321,1.0,after 2015,09KOPMBL69,945932
5322,1.0,before 2015,JF4L16781X,271385
5323,1.0,before 2015,75YCB6FNQY,969530
5324,1.0,before 2015,U09CGOM433,331767
5325,0.0,before 2015,RLVKVTAPVI,354073
5326,1.0,before 2015,BQX70OM6DA,816498
5327,0.0,before 2015,GB3M0ZY3X7,418062
5328,1.0,after 2015,DYAEW1U1VU,661856
5329,1.0,before 2015,IX23W2HPUA,915279
5330,1.0,before 2015,QNT5OFHED3,942899
5331,1.0,after 2015,85VXH94M8V,257789
5332,1.0,after 2015,7KNI7VF871,971942
5333,1.0,after 2015,187V8HTP7W,269425
5334,1.0,before 2015,UZNJFWHMF3,472347
5335,1.0,before 2015,5SOZES7H9M,822658
5336,1.0,before 2015,2IEVAC3XLB,801428
5337,0.0,before 2015,7IUDVEED7V,699793
5338,0.0,before 2015,0QW4PD5RVF,131393
5339,1.0,before 2015,48BOQ2PU5Y,68732
5340,0.0,after 2015,WJ3JJI9LCU,333790
5341,1.0,before 2015,OQRTSS5AA6,687330
5342,0.0,before 2015,FP5MBCU9CA,472577
5343,1.0,before 2015,I7IPRTJZLP,947102
5344,1.0,before 2015,C67ZISJHRU,285703
5345,1.0,before 2015,7QNCQEL4K8,749180
5346,1.0,after 2015,GSTTKFGQUM,991100
5347,0.0,before 2015,2HA7DTT23D,808605
5348,1.0,before 2015,AO2AGNG4R8,230454
5349,0.0,after 2015,7BA7SSZ93V,434271
5350,0.0,before 2015,3FC5XLLF7X,727827
5351,1.0,before 2015,VH58MIFLYX,894602
5352,0.0,before 2015,8GWO570ZRM,955804
5353,1.0,after 2015,7M3STJ8S8S,163142
5354,1.0,before 2015,WG5WIA9R7A,41884
5355,0.0,before 2015,PBFMVRGVV9,754211
5356,0.0,before 2015,GZX20HXQ80,430369
5357,0.0,before 2015,AM86DNHJO9,103184
5358,1.0,after 2015,K2EJ7370QR,687248
5359,1.0,before 2015,WZNRUAIHTD,513952
5360,0.0,before 2015,UI28CV3GM3,149400
5361,0.0,after 2015,SYVEPL5ILO,806194
5362,0.0,before 2015,V1HJTB9Q9P,189479
5363,1.0,before 2015,GVOOOMG7RV,918883
5364,0.0,before 2015,AUZEEK6P1T,438362
5365,1.0,before 2015,GA3C6EPW2Z,483085
5366,1.0,before 2015,ZFBHLVOQWP,809541
5367,1.0,before 2015,QB9LQXZO13,433410
5368,1.0,before 2015,MR08FGKBPS,181687
5369,1.0,before 2015,WCK8G2GNTU,619293
5370,1.0,after 2015,Y2Y6Q4SLR6,873941
5371,1.0,before 2015,J16PTQBDV6,516891
5372,1.0,before 2015,7ETW5QNOLV,373070
5373,1.0,after 2015,FMJT7HKNUR,796102
5374,1.0,before 2015,JSKHXL87EE,692007
5375,1.0,before 2015,OC77KQU704,814024
5376,1.0,before 2015,25VUP7JZ2V,741247
5377,1.0,before 2015,XD8QAE892K,98194
5378,1.0,before 2015,IOCNP8C4JQ,156407
5379,1.0,after 2015,ZQA60EM4AL,171918
5380,1.0,before 2015,BU4XRPTLBI,938104
5381,0.0,before 2015,7R84H6SWDH,616386
5382,1.0,after 2015,1GDWO0O2HI,581027
5383,1.0,before 2015,Z77T6AU6D5,780897
5384,0.0,after 2015,D4DCFBVCBA,133862
5385,0.0,before 2015,JQBALCUBBY,101839
5386,1.0,after 2015,9XBD79C3N7,726199
5387,1.0,before 2015,BHPG1W2STE,991191
5388,1.0,before 2015,CS8A4LG8GE,662827
5389,1.0,after 2015,Y3HHFRT6XV,632367
5390,1.0,after 2015,LSHIXL173D,295737
5391,1.0,before 2015,YC5LDJA9VF,634100
5392,0.0,before 2015,7X1PT72QQA,998776
5393,0.0,before 2015,JYF11IDQYJ,24843
5394,0.0,before 2015,64KQN51BGY,290962
5395,1.0,before 2015,K69YHFT676,601142
5396,0.0,before 2015,8EJ3FW5V6H,31026
5397,1.0,before 2015,YHCWISJZ3V,67741
5398,0.0,before 2015,MJ4ONVJT4K,800279
5399,1.0,after 2015,8FQXB40DC4,914799
5400,0.0,before 2015,R09F82ZT39,600491
5401,1.0,after 2015,Q2Q3T42J6G,213761
5402,1.0,before 2015,5M7K70QO4X,655686
5403,1.0,before 2015,EO8E0GUR1Y,528944
5404,1.0,before 2015,98N6O085SK,927765
5405,1.0,before 2015,W5KRT41OLF,702846
5406,1.0,after 2015,60J9KUPKP5,202838
5407,0.0,before 2015,OO1N1FPQQF,472762
5408,1.0,before 2015,RO0PPOZXYQ,75361
5409,1.0,after 2015,RPMRHTC0N8,977617
5410,0.0,before 2015,PP5DE09PQ4,331884
5411,0.0,before 2015,K3KPUZN79Q,715735
5412,1.0,before 2015,OH04W1EGX3,125970
5413,1.0,before 2015,1O8TG5SO61,776573
5414,1.0,before 2015,BG0DJH7CY0,177683
5415,0.0,before 2015,T4ZTOIH0J6,995108
5416,0.0,before 2015,0LIH26JMBM,95244
5417,0.0,after 2015,XFAE8OOUMI,763955
5418,1.0,before 2015,WDO89W570E,531981
5419,1.0,before 2015,4ZOPISCF4M,496724
5420,0.0,after 2015,NRRFVITTSS,855986
5421,1.0,before 2015,N2LCSZ4N5D,105163
5422,0.0,before 2015,GG313N53TU,94766
5423,1.0,before 2015,ALS9SE7DMQ,792223
5424,0.0,before 2015,JMTOQTRRHA,487130
5425,1.0,before 2015,U167BE0J1V,553435
5426,1.0,before 2015,EN9K8ZDHU0,782647
5427,0.0,before 2015,ZEU6F3G3M6,537205
5428,1.0,before 2015,FTSLSC8NOY,948344
5429,1.0,before 2015,OLHEOCEO77,648678
5430,1.0,before 2015,LENILFSNSJ,726139
5431,1.0,before 2015,JOG8F4ULHJ,920924
5432,1.0,before 2015,KZWEOHTCY0,668589
5433,0.0,before 2015,8O9EGAHRRZ,34516
5434,1.0,after 2015,GOL9LG743M,321160
5435,1.0,before 2015,4QOTCXMNQ9,537983
5436,0.0,before 2015,0WH62EIZ3S,494066
5437,1.0,before 2015,YA5BP1S8DL,255774
5438,1.0,before 2015,EC47V6EFLQ,747616
5439,1.0,before 2015,VQLM90610T,391939
5440,0.0,before 2015,NSHW2ZMDYY,527636
5441,1.0,before 2015,1KS51WZC34,20455
5442,0.0,before 2015,YTQG4SRCBV,567014
5443,0.0,before 2015,8VB55M7DOG,76473
5444,1.0,before 2015,SBTBH0GXOF,110130
5445,1.0,before 2015,OVN5EGS2PO,629221
5446,1.0,before 2015,2OXFYMZZFG,489949
5447,0.0,before 2015,BXCHJ7A226,270914
5448,1.0,before 2015,3XL8GKSU6G,598852
5449,1.0,before 2015,OKGE20NFW8,621643
5450,1.0,before 2015,ZLBF4P9BOV,981429
5451,1.0,before 2015,B25D2S8ZKQ,871231
5452,0.0,before 2015,2UQOVNRS7R,195743
5453,1.0,before 2015,G589JASIIS,638512
5454,1.0,after 2015,UWUKRWFGA0,689147
5455,1.0,after 2015,VYKOEOHY6B,440095
5456,1.0,after 2015,LS4SDL8A2U,332804
5457,1.0,before 2015,5ZVHM70KPW,954342
5458,1.0,before 2015,41FFO6TRDH,165678
5459,0.0,before 2015,1J2DOOML74,864206
5460,1.0,before 2015,ZXACX2W7DW,809136
5461,1.0,after 2015,Q5EQBO4UZM,645189
5462,1.0,after 2015,WS7ELV3G9T,995529
5463,1.0,after 2015,QYIY6EKBPQ,945524
5464,1.0,after 2015,DB5CVGVKMF,876329
5465,1.0,before 2015,7BT1OX36VP,230845
5466,1.0,before 2015,RSS1E7NE4B,564949
5467,1.0,before 2015,MJG4MVF9TX,414658
5468,1.0,before 2015,URELWX9PGV,88713
5469,1.0,before 2015,I6TT4GTEMA,599432
5470,1.0,before 2015,15WY6TNFWV,196636
5471,0.0,before 2015,4F27PAKSLX,458531
5472,1.0,after 2015,D4UF29FJEI,509738
5473,1.0,after 2015,IL1YRSB1MR,179788
5474,1.0,before 2015,AL4H3ODNLI,618987
5475,1.0,after 2015,G12C86CDJ9,802092
5476,0.0,before 2015,RZMX4UZSNK,744204
5477,1.0,after 2015,CO7PM880YK,499008
5478,1.0,before 2015,S6GDZRII0E,958783
5479,1.0,after 2015,SWPGVYI26Y,707945
5480,1.0,before 2015,LJ45FG8O7D,486308
5481,0.0,before 2015,61P1J5VZLV,741144
5482,1.0,after 2015,LLFG6Y2F11,963286
5483,1.0,before 2015,E6ML14JCH7,812722
5484,1.0,before 2015,BZMJNEH9LS,674516
5485,1.0,before 2015,NGD0JCAE5S,773115
5486,0.0,before 2015,8XCF6NVALF,960136
5487,1.0,after 2015,MD0KZ3S8AQ,647213
5488,1.0,before 2015,L5DM63YKTJ,205892
5489,1.0,after 2015,8LARDXGUPT,267032
5490,1.0,before 2015,KYOO7RHR4B,861693
5491,1.0,after 2015,P4EHNVCKET,27276
5492,1.0,before 2015,F1U2NA4UMO,531131
5493,1.0,before 2015,J6TJZP59QO,778195
5494,1.0,after 2015,SJ723OHS7O,939389
5495,0.0,before 2015,0O5NJ4I1LN,503387
5496,0.0,before 2015,Y4C8ZLMY9C,834282
5497,1.0,after 2015,ZC4QZVRB66,981793
5498,1.0,before 2015,5DZZXSZIM4,473208
5499,1.0,after 2015,L52MMVHZWI,670181
5500,0.0,after 2015,FRX2EOHVWK,53039
5501,0.0,before 2015,4Y24PTT1CG,417941
5502,1.0,after 2015,NGAUP2SMQL,858084
5503,0.0,before 2015,O1SDOLFBVL,809704
5504,1.0,before 2015,1W9AJ3NVYF,771717
5505,0.0,after 2015,KAK7EQXZXT,135166
5506,1.0,before 2015,V4NIFQQHQG,460721
5507,1.0,after 2015,LWF8W55XFT,965356
5508,1.0,before 2015,W26XOBUYXR,7967
5509,0.0,before 2015,1TK06DQ2GO,730017
5510,1.0,before 2015,KV4G2R1RZ7,815396
5511,1.0,after 2015,HQRVU9DBGZ,752125
5512,1.0,after 2015,D887TX1NQ7,625980
5513,0.0,before 2015,X73MZOKMQ8,122800
5514,1.0,before 2015,UQ1IRBZFH8,151717
5515,0.0,after 2015,WMF8WCZ7F0,316960
5516,1.0,before 2015,DTYKBWCOLV,463625
5517,1.0,before 2015,LLML0HN6NT,586621
5518,0.0,before 2015,KO2TY8SBOJ,194478
5519,1.0,after 2015,FJ7X1SQOKG,223064
5520,1.0,before 2015,UEOPDJAP7F,246328
5521,1.0,before 2015,A391I5UXB4,411201
5522,1.0,after 2015,9ACFV1QOMQ,928068
5523,1.0,before 2015,UNKPOCKD96,908772
5524,1.0,after 2015,B7829KK9FZ,280990
5525,0.0,before 2015,G6ICAYH6WU,162129
5526,1.0,after 2015,4TWC92G2E1,656450
5527,1.0,before 2015,7ACKFUNDGK,977464
5528,0.0,before 2015,JVVK3GKBWI,323541
5529,1.0,before 2015,3HAFTKO3S7,672023
5530,1.0,after 2015,2LVCSR7HKF,314599
5531,1.0,after 2015,GFGBFNWK2R,658421
5532,1.0,before 2015,3ZBWGF5XDR,236645
5533,1.0,after 2015,XZP3B8DFG0,950177
5534,0.0,before 2015,61W5MY01FL,562261
5535,1.0,after 2015,DSZKCGBAAV,124605
5536,1.0,before 2015,L2OUNPQDA4,417275
5537,1.0,before 2015,RWDZ2YE7CQ,41734
5538,0.0,before 2015,2F6DLUNW3M,502727
5539,0.0,after 2015,D3ANIK1IJC,976385
5540,1.0,before 2015,YD9XXPCWKB,51377
5541,0.0,after 2015,M7SIF9HEWA,747158
5542,1.0,before 2015,H4MGHG0J5A,284372
5543,1.0,before 2015,PYPP3B92YI,100870
5544,0.0,before 2015,UTOOLC9F5I,438080
5545,0.0,after 2015,OQ8G3UNQFI,20500
5546,1.0,before 2015,HGJPWBQ0VO,233711
5547,1.0,after 2015,CIXJ4CJREI,100734
5548,0.0,before 2015,R838AHP4A5,661605
5549,1.0,before 2015,LZLMXE6OCY,903686
5550,0.0,before 2015,BL4YMDGGF1,67595
5551,0.0,before 2015,6D9GDLSEFT,469243
5552,0.0,after 2015,X4XAI8SOIP,443691
5553,1.0,after 2015,LBGWJGFXNV,76113
5554,1.0,before 2015,IOAYLQ8G1G,683893
5555,1.0,before 2015,ZX6XXDMJT3,920288
5556,0.0,after 2015,OUCD28KA4Q,723319
5557,1.0,after 2015,1SNWF69O9M,696548
5558,1.0,before 2015,7JA91QJLIC,237346
5559,0.0,before 2015,2P5R3QX4PB,222322
5560,1.0,before 2015,0FG92XF4I5,584671
5561,1.0,before 2015,SGTOX4K8OH,582062
5562,0.0,before 2015,1QUOREFZBZ,684476
5563,0.0,before 2015,Y35AABKVS7,562582
5564,1.0,after 2015,JGTEAIJ097,434349
5565,1.0,after 2015,F07SLL4084,749301
5566,1.0,after 2015,3LJ9S76AQB,96383
5567,1.0,before 2015,IQHSV8FWKW,57631
5568,0.0,before 2015,KPLVEG26L1,454040
5569,1.0,before 2015,7MHUMNV621,565650
5570,1.0,after 2015,072S8JPYWI,938007
5571,1.0,before 2015,T9AKMNS2AL,341683
5572,1.0,before 2015,59BJ7PP6TH,567612
5573,1.0,after 2015,I6NHS5M7JU,619374
5574,0.0,before 2015,D5GY6G681C,690336
5575,1.0,after 2015,9ZYDATQ3SU,612763
5576,1.0,before 2015,D3DSGWG8H2,418826
5577,1.0,before 2015,GTK83VHA8W,218247
5578,1.0,before 2015,TGT2ALL2NG,258553
5579,1.0,after 2015,PXEGZ5IXWM,166158
5580,1.0,before 2015,7MZFFONASH,677159
5581,0.0,after 2015,4K6ABCNCE9,269039
5582,0.0,before 2015,E65TKGD5LD,535998
5583,1.0,after 2015,3TQTXTYLYC,85547
5584,0.0,before 2015,Z1SDITKG3P,188650
5585,1.0,before 2015,UQN9DFFKOG,668634
5586,1.0,before 2015,6HQC3S3A1D,127523
5587,1.0,before 2015,01KXXI0OTI,23923
5588,0.0,before 2015,660C40JMTX,661421
5589,0.0,before 2015,X5Z8597GCE,793749
5590,1.0,before 2015,73VNY2IZ3F,329867
5591,1.0,before 2015,GOR79K8YVU,825349
5592,1.0,after 2015,J8QRPXFPB7,523141
5593,1.0,before 2015,M9ON33CBU1,545575
5594,1.0,after 2015,XUPQTZ492D,492082
5595,1.0,before 2015,ENV1EP7JR7,970684
5596,0.0,before 2015,1D4GED4OWD,158967
5597,1.0,before 2015,865JJ6KBR7,808611
5598,0.0,before 2015,TAE64R9W2E,457160
5599,1.0,before 2015,EP7X7MLSUG,205549
5600,1.0,before 2015,AQQA4HCFNW,172991
5601,1.0,before 2015,MBKXUF5C70,584626
5602,1.0,before 2015,9IBVSTO7J4,395702
5603,1.0,after 2015,D3MU0C3C5V,717549
5604,0.0,before 2015,TGHZAW87DM,959391
5605,0.0,before 2015,7Q2ND13X07,312454
5606,0.0,before 2015,44I0121F0S,338513
5607,0.0,before 2015,1SM9OICK2S,273524
5608,1.0,after 2015,Z2XHKOEPY0,130166
5609,1.0,after 2015,2TFVPJX4AX,308272
5610,1.0,before 2015,8SJNL19UUK,771922
5611,1.0,after 2015,IR2W0XR8TF,915758
5612,1.0,after 2015,IEPK4F3KQ0,726016
5613,1.0,before 2015,NPG754M86A,349674
5614,1.0,before 2015,N18Q3P5007,950320
5615,1.0,before 2015,LMEVN5ZW1W,73871
5616,0.0,before 2015,I4KF51H58M,652421
5617,1.0,after 2015,3DEKHYZVWJ,79700
5618,0.0,before 2015,AL50WU32D0,419696
5619,1.0,before 2015,PU8FSLVON8,673931
5620,1.0,before 2015,YBAV87XQQX,305055
5621,0.0,before 2015,8NG6K4B0AK,575571
5622,0.0,before 2015,3YAAQL7XFX,732607
5623,1.0,before 2015,XTDHIVW3BZ,959559
5624,1.0,after 2015,C15DHQESTE,213996
5625,1.0,before 2015,5LXLI1WS2F,800126
5626,1.0,before 2015,VJ2CWA614T,919735
5627,1.0,before 2015,2IN5H8QXF9,230073
5628,1.0,after 2015,6SZI37UZPS,322955
5629,0.0,before 2015,LIFCDABWG4,528346
5630,0.0,before 2015,NM37NC74B8,605381
5631,1.0,before 2015,KPV4DBW5TL,312360
5632,1.0,before 2015,MEAVZR5FMX,887362
5633,1.0,after 2015,E8SRRZS80C,349447
5634,1.0,before 2015,40DD5EPNRA,107189
5635,1.0,before 2015,WS2SN7HV8S,904550
5636,1.0,before 2015,JXIK56MHGX,312112
5637,1.0,after 2015,GLTL01PVCW,505219
5638,1.0,before 2015,5MMM1UU3K3,262243
5639,1.0,after 2015,A8O5D85862,120748
5640,0.0,before 2015,ZUCWFP3MZM,328633
5641,1.0,before 2015,LQSM3OV5TW,370707
5642,1.0,before 2015,TF8CPQXOVF,216071
5643,1.0,before 2015,4WRENIHAOY,820590
5644,1.0,before 2015,0WAHDKBXK3,922572
5645,1.0,before 2015,ZKOIPMUFS6,805369
5646,1.0,before 2015,TABWVQFLE7,643137
5647,1.0,before 2015,UG1RPOH0XG,772578
5648,0.0,before 2015,FLIRVTM2MM,372985
5649,1.0,after 2015,G9E8H6NYZP,703183
5650,1.0,after 2015,MWVEGWDTI5,667912
5651,0.0,before 2015,A79LUNQMNY,187967
5652,1.0,after 2015,T69KUPE0EW,404970
5653,0.0,after 2015,4AVLPY2HWW,32633
5654,1.0,after 2015,0UZXM4R5HM,482472
5655,0.0,before 2015,9TVZ8JWKLH,81772
5656,1.0,before 2015,BKA844VJZI,277057
5657,0.0,before 2015,8J2ICMC5KW,52814
5658,0.0,before 2015,QV8FNDJBD9,486367
5659,1.0,before 2015,P8K0UJ17NC,954449
5660,0.0,before 2015,NEZW3D3OG4,30163
5661,0.0,before 2015,1Y23OZH42E,822325
5662,1.0,before 2015,RJTE5H9CLR,814001
5663,1.0,before 2015,G1KXHAX350,529429
5664,1.0,before 2015,NF16CU324Z,9810
5665,1.0,after 2015,AVWL138HFJ,115999
5666,1.0,after 2015,SVILETFX13,701029
5667,1.0,before 2015,OG9LD4O7MU,703280
5668,1.0,before 2015,E7ZFCBJW7E,831779
5669,0.0,before 2015,9C9161742U,856331
5670,0.0,after 2015,1O141RMO6Y,965317
5671,0.0,after 2015,HQQYZOBRQG,347835
5672,1.0,before 2015,PF52CR9A6S,102613
5673,0.0,before 2015,ZXJJB3DEEU,511284
5674,1.0,after 2015,5J09Z74VKE,53818
5675,0.0,before 2015,DVCUSGOOCW,191852
5676,1.0,after 2015,5WQO8URAM3,133386
5677,0.0,before 2015,Q3BIFNTHHE,549759
5678,1.0,after 2015,621HK1PJIY,535095
5679,1.0,before 2015,AAEEWAZ98R,815920
5680,1.0,before 2015,73Y6X2GKFD,506166
5681,0.0,before 2015,60LBQQ8BBH,361771
5682,1.0,after 2015,GY08CDTA05,569313
5683,1.0,after 2015,1NGQF89QXZ,877603
5684,1.0,before 2015,AIOUS9QSOR,346384
5685,1.0,after 2015,S0RKG18TCU,868371
5686,1.0,after 2015,1WVAXFJEB6,192740
5687,0.0,before 2015,889COYIFH8,124336
5688,0.0,before 2015,2B4ZI2E9L3,358754
5689,1.0,before 2015,CN92F5SH91,346737
5690,0.0,before 2015,JGS1GIXOTU,957592
5691,1.0,before 2015,ZTIOK0D5CR,747424
5692,0.0,before 2015,5TI2FKHCIH,978142
5693,1.0,before 2015,8UL12PEGIM,398420
5694,1.0,after 2015,6OFOCB4YPP,393578
5695,0.0,before 2015,X4MTK73Y3N,786452
5696,1.0,before 2015,E62DLVE8UB,438810
5697,1.0,before 2015,UMONJU03RW,928634
5698,1.0,before 2015,OYZUKQ7GV4,556694
5699,1.0,after 2015,ZXXON1XOAG,688910
5700,1.0,before 2015,MBMHCH1SMP,787019
5701,0.0,after 2015,Y252MYW9XU,662324
5702,1.0,after 2015,VPEE21I7A7,495404
5703,1.0,before 2015,PPKAFEZNH6,774482
5704,0.0,before 2015,UDC5RZ21QG,213400
5705,1.0,after 2015,9K5DVSSD99,948302
5706,0.0,after 2015,7WJAQM2YNV,574897
5707,0.0,before 2015,G0S2FCZ6UR,993501
5708,1.0,before 2015,HK10HUS1DC,860511
5709,1.0,before 2015,4BNJ5ZOOFF,844035
5710,1.0,before 2015,8CNR63AXCP,597762
5711,1.0,after 2015,3NZTO1D1EL,795820
5712,0.0,before 2015,5DBBHKAB38,103535
5713,0.0,before 2015,ZTOIROO65B,592075
5714,0.0,before 2015,T1VP40EVBV,948376
5715,1.0,after 2015,4ZIQDVDLK0,65029
5716,0.0,before 2015,ZYAWK9GK13,160733
5717,0.0,before 2015,Q8470JR6C7,215190
5718,1.0,before 2015,0FJOP87KA0,251765
5719,0.0,before 2015,A9665AUH8V,551093
5720,1.0,before 2015,AWXHJJCMTL,611624
5721,1.0,before 2015,QE0KO7GGSK,438799
5722,1.0,before 2015,7NHXL5XA8X,950923
5723,1.0,before 2015,0ML9H87DCF,467378
5724,1.0,after 2015,OKVFLFS82P,978770
5725,1.0,after 2015,15DUWV59W6,337080
5726,1.0,before 2015,3F2PU6GKNJ,461879
5727,0.0,before 2015,XTRHWLBDZL,12392
5728,0.0,before 2015,D2T9SAVDE1,882715
5729,0.0,before 2015,8HHAXUIZ67,552826
5730,0.0,before 2015,F8OMXLNGAA,746148
5731,1.0,after 2015,34SR5VKCXS,473110
5732,1.0,before 2015,CKV3IP7JGE,394605
5733,1.0,before 2015,K3UUB8UEGY,167554
5734,1.0,before 2015,LF8LFC5PLC,897410
5735,0.0,before 2015,Z08UWUR09L,796159
5736,1.0,after 2015,MI08AX8Q8E,111767
5737,1.0,before 2015,9L932GT3UY,535241
5738,1.0,after 2015,XKG5NOU06X,256640
5739,1.0,after 2015,8YBYCJVLM0,776131
5740,0.0,before 2015,91DCK4LFMJ,635647
5741,1.0,after 2015,GYTYD7QZ8J,489766
5742,1.0,before 2015,7W107MXHBT,133714
5743,1.0,before 2015,UB7X9L0U59,644091
5744,1.0,before 2015,SHSV4XBCPQ,839040
5745,0.0,before 2015,HOJUU41L8U,544323
5746,1.0,before 2015,6K7MBCL63U,294244
5747,1.0,before 2015,BLV8Q4A9UF,348519
5748,0.0,after 2015,KIA2YZF1FM,880786
5749,1.0,before 2015,B9J4XJ6Z1I,213265
5750,0.0,before 2015,EONFB0SGVT,917732
5751,1.0,after 2015,YUTLEAR3SJ,649384
5752,1.0,before 2015,W97UYYG2SR,579898
5753,1.0,before 2015,PQTA252495,3170
5754,1.0,before 2015,1IESIJVFMD,22073
5755,0.0,before 2015,DPQ3TVEZK3,326773
5756,1.0,before 2015,UF2BBTHJ14,696102
5757,1.0,before 2015,B3WU32UDZR,567626
5758,0.0,before 2015,LW5J6MYC9R,143654
5759,1.0,before 2015,DHZ384QZ71,257171
5760,1.0,before 2015,7VQM24EYAX,267849
5761,1.0,after 2015,Z72OXFV5C0,641737
5762,1.0,before 2015,O6P6OF1XVO,288019
5763,0.0,before 2015,EEMMMCUIJY,182298
5764,1.0,after 2015,O0MQIB8KQR,222879
5765,1.0,before 2015,J6A9ZORELE,453587
5766,1.0,before 2015,OVHLPZO95E,201973
5767,1.0,before 2015,CTQQD28O3N,170494
5768,1.0,before 2015,YLSEU6XXBB,574170
5769,1.0,before 2015,HTYNH84TEC,745349
5770,0.0,before 2015,V05F1L1KKF,49178
5771,1.0,before 2015,DN5QA7IHP4,285202
5772,1.0,before 2015,6NKNHM9WXB,89454
5773,0.0,before 2015,TK4KVSIZYW,758530
5774,1.0,before 2015,K0DRIASZQS,132325
5775,1.0,before 2015,OK56CVH6OR,476097
5776,1.0,before 2015,YG1SXST6PA,99414
5777,1.0,before 2015,I004USZSXT,925552
5778,0.0,before 2015,B1F7D3OL6S,718411
5779,1.0,before 2015,BI4V3UHRZO,798128
5780,1.0,before 2015,VD5F6QGMSO,772197
5781,1.0,after 2015,F2WLYRPU0X,812582
5782,1.0,after 2015,Q1X17RUK6X,884094
5783,1.0,before 2015,ZJ9F51MJ8K,726832
5784,1.0,before 2015,ADUTPXDDRU,872398
5785,0.0,before 2015,9XV5SDG4GX,812521
5786,1.0,before 2015,GZYUH0E9GO,217649
5787,1.0,before 2015,FFYPSYAQ08,306470
5788,1.0,after 2015,809ONTQPV2,928354
5789,1.0,before 2015,Y100GIIXLV,788907
5790,1.0,after 2015,4QWR8COSH0,435893
5791,1.0,after 2015,AF70BV7QDR,679137
5792,0.0,before 2015,VK7IIY4C8J,538031
5793,1.0,before 2015,GZOFB8MAAT,693279
5794,1.0,before 2015,2B2336UV79,716777
5795,1.0,after 2015,7V9GNFYIFV,939560
5796,1.0,before 2015,2YT5BXBC59,472175
5797,1.0,before 2015,5CLGPCNIV3,382648
5798,1.0,after 2015,DLME1PIKNX,164894
5799,1.0,before 2015,F7W1FIVYXF,786670
5800,0.0,before 2015,NBSEVR810F,879579
5801,1.0,before 2015,HCNQOPWAL4,981511
5802,1.0,before 2015,CGX2EIUCWM,446779
5803,1.0,before 2015,776W9WAJ4N,376531
5804,1.0,before 2015,8P64SN1CYN,809298
5805,0.0,before 2015,R26YB27O0G,772387
5806,1.0,before 2015,EXWJBVP3G6,981297
5807,0.0,after 2015,PTFIPGQN03,115958
5808,1.0,after 2015,NRLK8T576M,376964
5809,0.0,before 2015,HRTKHFSORT,362009
5810,1.0,before 2015,RH5B7QBB2U,859506
5811,0.0,before 2015,8PWL5M6H86,390132
5812,1.0,before 2015,KETQAA0KBR,233436
5813,0.0,before 2015,4CC8V0ANBQ,763104
5814,0.0,before 2015,116Y90X2S3,611581
5815,0.0,before 2015,9QGPJ6RLJ4,824121
5816,0.0,before 2015,SRUDVG38YZ,599285
5817,0.0,before 2015,6692UM3DR8,845052
5818,1.0,after 2015,NIM7ONS5I6,55307
5819,1.0,before 2015,BEDRPT7DSN,124198
5820,0.0,before 2015,ZZGLSWUY3O,234534
5821,0.0,before 2015,N4X8ARNBXF,761533
5822,1.0,after 2015,V4Z27F4E6U,820342
5823,1.0,after 2015,DEM9NRUEF7,835142
5824,1.0,before 2015,TNJUIKCRO9,639413
5825,1.0,after 2015,HZNNXOC3ZP,206287
5826,1.0,after 2015,R9U04N0YFZ,964920
5827,1.0,before 2015,HXFML18832,569721
5828,1.0,before 2015,L072YQMGZM,898864
5829,1.0,after 2015,ENRLHAMY2F,863443
