,ID,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,MARRIED,CHILDREN,INCOME,POSTAL_CODE
4487,799734,male,majority,0-9y,university,0.0,0.0,upper class,10238
4488,537020,female,majority,20-29y,university,1.0,1.0,upper class,32765
4489,80785,female,majority,10-19y,university,1.0,0.0,middle class,10238
4490,812307,female,majority,20-29y,none,0.0,1.0,middle class,10238
4491,195369,male,majority,0-9y,high school,0.0,0.0,working class,10238
4492,986735,male,minority,0-9y,none,1.0,1.0,middle class,32765
4493,760083,female,majority,30y+,university,0.0,1.0,upper class,10238
4494,905839,female,minority,20-29y,university,1.0,1.0,upper class,32765
4495,659258,female,majority,20-29y,high school,1.0,1.0,upper class,10238
4496,775896,female,majority,10-19y,high school,1.0,1.0,middle class,32765
4497,268472,male,majority,10-19y,high school,1.0,1.0,working class,10238
4498,470492,female,majority,30y+,high school,0.0,1.0,upper class,10238
4499,504453,male,majority,20-29y,high school,1.0,1.0,working class,32765
4500,789219,male,majority,0-9y,none,0.0,0.0,poverty,10238
4501,1126,male,majority,20-29y,university,0.0,1.0,upper class,32765
4502,364765,male,majority,0-9y,university,1.0,1.0,upper class,10238
4503,759523,male,majority,30y+,high school,1.0,1.0,upper class,10238
4504,3141,female,majority,0-9y,none,0.0,0.0,working class,10238
4505,182844,male,majority,0-9y,university,0.0,1.0,upper class,32765
4506,416575,male,majority,10-19y,high school,1.0,1.0,middle class,10238
4507,891508,female,majority,20-29y,university,1.0,1.0,upper class,10238
4508,443325,male,majority,10-19y,high school,1.0,0.0,poverty,10238
4509,436675,male,majority,20-29y,high school,1.0,0.0,upper class,32765
4510,915389,female,majority,10-19y,none,1.0,1.0,poverty,10238
4511,176249,female,majority,20-29y,high school,1.0,1.0,upper class,32765
4512,341794,female,majority,10-19y,high school,1.0,1.0,upper class,10238
4513,3114,female,majority,30y+,university,0.0,1.0,upper class,10238
4514,915288,female,majority,10-19y,university,0.0,1.0,upper class,10238
4515,546758,female,majority,10-19y,high school,0.0,0.0,working class,10238
4516,452090,female,majority,0-9y,none,0.0,0.0,poverty,10238
4517,928361,male,majority,0-9y,high school,0.0,0.0,poverty,10238
4518,997578,female,majority,20-29y,high school,1.0,1.0,upper class,10238
4519,940414,male,majority,10-19y,none,0.0,1.0,poverty,10238
4520,902883,male,majority,0-9y,university,0.0,0.0,upper class,92101
4521,156980,female,majority,20-29y,university,1.0,1.0,upper class,10238
4522,813034,male,majority,10-19y,high school,0.0,0.0,poverty,10238
4523,618266,male,majority,0-9y,high school,0.0,0.0,working class,10238
4524,605525,female,majority,0-9y,high school,1.0,0.0,working class,10238
4525,14662,female,majority,0-9y,none,0.0,1.0,poverty,10238
4526,86519,male,minority,10-19y,high school,1.0,1.0,poverty,10238
4527,396921,female,majority,0-9y,university,1.0,1.0,upper class,10238
4528,453940,male,majority,0-9y,none,0.0,1.0,poverty,10238
4529,562647,female,majority,20-29y,university,1.0,1.0,upper class,32765
4530,972309,female,majority,0-9y,university,1.0,0.0,upper class,10238
4531,511444,male,majority,0-9y,none,1.0,0.0,poverty,10238
4532,936592,female,majority,30y+,university,1.0,1.0,upper class,32765
4533,598794,male,majority,20-29y,university,0.0,1.0,upper class,10238
4534,819023,female,majority,10-19y,high school,1.0,0.0,upper class,10238
4535,626387,female,majority,20-29y,none,0.0,0.0,working class,10238
4536,247809,male,majority,20-29y,university,1.0,0.0,upper class,92101
4537,319749,male,majority,0-9y,high school,1.0,1.0,upper class,10238
4538,893506,female,minority,30y+,university,0.0,1.0,upper class,10238
4539,550968,male,majority,0-9y,university,0.0,0.0,middle class,10238
4540,395478,male,majority,0-9y,none,0.0,1.0,poverty,10238
4541,182758,male,majority,0-9y,high school,0.0,0.0,poverty,10238
4542,952775,male,majority,20-29y,high school,0.0,1.0,middle class,10238
4543,413424,female,majority,10-19y,university,1.0,1.0,upper class,32765
4544,688393,female,majority,30y+,none,1.0,1.0,middle class,10238
4545,690238,female,majority,0-9y,none,0.0,1.0,poverty,10238
4546,743166,male,majority,20-29y,university,1.0,1.0,upper class,92101
4547,355019,male,majority,10-19y,university,0.0,1.0,upper class,10238
4548,43317,female,majority,0-9y,high school,0.0,0.0,poverty,10238
4549,263946,female,majority,0-9y,university,1.0,1.0,working class,10238
4550,617394,female,majority,0-9y,high school,1.0,1.0,working class,10238
4551,778715,female,majority,10-19y,high school,0.0,1.0,working class,10238
4552,224416,female,majority,10-19y,high school,0.0,0.0,upper class,32765
4553,471644,female,minority,20-29y,high school,1.0,1.0,middle class,10238
4554,461980,male,majority,10-19y,none,0.0,1.0,upper class,10238
4555,187312,male,majority,10-19y,none,1.0,0.0,middle class,32765
4556,292609,female,majority,10-19y,university,1.0,1.0,upper class,10238
4557,114198,female,majority,0-9y,high school,0.0,0.0,poverty,32765
4558,615012,male,majority,10-19y,high school,1.0,1.0,working class,32765
4559,68672,female,majority,20-29y,university,0.0,1.0,middle class,32765
4560,687969,female,majority,10-19y,none,0.0,0.0,working class,10238
4561,729416,female,majority,10-19y,high school,1.0,1.0,working class,10238
4562,208802,male,majority,10-19y,none,0.0,0.0,poverty,10238
4563,947931,female,majority,10-19y,high school,1.0,0.0,middle class,10238
4564,24832,male,majority,10-19y,university,1.0,1.0,upper class,32765
4565,403549,female,minority,10-19y,university,0.0,0.0,middle class,10238
4566,617979,male,majority,20-29y,none,0.0,0.0,working class,10238
4567,113536,female,majority,20-29y,high school,1.0,1.0,working class,10238
4568,876900,male,majority,0-9y,university,1.0,0.0,upper class,10238
4569,830071,male,majority,0-9y,none,0.0,1.0,working class,32765
4570,735160,male,majority,0-9y,university,1.0,1.0,upper class,10238
4571,882271,male,majority,20-29y,none,1.0,1.0,poverty,10238
4572,72781,male,majority,30y+,university,1.0,1.0,upper class,10238
4573,488662,female,majority,10-19y,none,0.0,1.0,middle class,10238
4574,810101,male,majority,0-9y,none,1.0,0.0,poverty,32765
4575,822206,female,majority,10-19y,none,0.0,0.0,poverty,10238
4576,917480,male,majority,10-19y,high school,1.0,1.0,upper class,10238
4577,592029,female,majority,0-9y,high school,0.0,0.0,middle class,10238
4578,731733,female,minority,20-29y,none,0.0,1.0,poverty,10238
4579,74109,female,majority,30y+,high school,0.0,1.0,upper class,10238
4580,36193,female,majority,10-19y,high school,1.0,1.0,working class,21217
4581,925147,male,minority,10-19y,none,1.0,1.0,upper class,92101
4582,292767,female,majority,30y+,high school,0.0,1.0,upper class,10238
4583,186642,male,majority,10-19y,university,1.0,1.0,upper class,32765
4584,955052,female,majority,30y+,university,1.0,1.0,upper class,32765
4585,400990,male,majority,0-9y,none,0.0,0.0,poverty,10238
4586,407624,female,majority,30y+,university,1.0,1.0,upper class,10238
4587,379938,male,majority,10-19y,university,0.0,1.0,middle class,10238
4588,442998,male,majority,10-19y,university,0.0,1.0,upper class,10238
4589,294092,male,majority,10-19y,university,0.0,1.0,working class,10238
4590,846902,male,minority,20-29y,high school,1.0,1.0,upper class,10238
4591,796578,female,minority,0-9y,high school,0.0,1.0,poverty,10238
4592,739850,female,majority,20-29y,none,1.0,1.0,working class,92101
4593,302157,male,minority,0-9y,university,1.0,1.0,upper class,32765
4594,66987,male,minority,0-9y,high school,0.0,0.0,poverty,10238
4595,260648,female,majority,20-29y,high school,0.0,1.0,middle class,10238
4596,446910,female,majority,10-19y,none,0.0,1.0,working class,10238
4597,833863,female,majority,10-19y,high school,0.0,1.0,working class,32765
4598,288172,female,majority,10-19y,high school,1.0,1.0,upper class,10238
4599,694623,female,majority,30y+,university,1.0,1.0,upper class,10238
4600,27524,male,majority,10-19y,high school,0.0,1.0,middle class,32765
4601,705310,male,minority,0-9y,none,1.0,0.0,middle class,10238
4602,505241,male,majority,0-9y,none,0.0,1.0,poverty,10238
4603,952401,female,majority,10-19y,high school,1.0,1.0,poverty,32765
4604,830337,female,majority,10-19y,high school,0.0,1.0,upper class,10238
4605,705565,female,majority,30y+,university,1.0,1.0,upper class,10238
4606,703002,male,majority,0-9y,university,0.0,0.0,upper class,10238
4607,77589,female,majority,30y+,university,0.0,1.0,upper class,10238
4608,777879,female,majority,10-19y,high school,1.0,1.0,middle class,10238
4609,749577,male,majority,0-9y,university,0.0,0.0,upper class,10238
4610,974103,female,majority,10-19y,none,1.0,1.0,upper class,10238
4611,93333,female,majority,10-19y,high school,1.0,1.0,upper class,32765
4612,530628,male,majority,30y+,university,0.0,1.0,upper class,10238
4613,183441,male,majority,20-29y,university,0.0,1.0,upper class,10238
4614,13561,male,majority,20-29y,university,1.0,1.0,upper class,92101
4615,545673,male,majority,30y+,university,0.0,1.0,upper class,32765
4616,854068,female,majority,30y+,university,1.0,1.0,upper class,10238
4617,964168,female,majority,10-19y,university,0.0,0.0,middle class,10238
4618,6167,male,majority,10-19y,high school,1.0,1.0,upper class,10238
4619,348690,female,majority,30y+,high school,1.0,1.0,upper class,92101
4620,569821,male,majority,10-19y,university,0.0,1.0,upper class,32765
4621,980948,female,majority,0-9y,university,0.0,0.0,middle class,10238
4622,667580,female,majority,10-19y,high school,0.0,1.0,working class,32765
4623,375844,male,majority,0-9y,high school,0.0,0.0,middle class,32765
4624,492558,male,majority,0-9y,university,1.0,1.0,upper class,32765
4625,168698,male,minority,10-19y,university,1.0,1.0,middle class,92101
4626,236909,male,majority,0-9y,high school,1.0,0.0,working class,10238
4627,194761,female,majority,20-29y,high school,0.0,1.0,middle class,10238
4628,935327,male,majority,10-19y,high school,1.0,1.0,upper class,10238
4629,937359,male,majority,20-29y,university,1.0,1.0,upper class,10238
4630,296497,male,majority,10-19y,university,1.0,1.0,upper class,21217
4631,673813,female,majority,10-19y,high school,1.0,1.0,upper class,10238
4632,472301,female,majority,20-29y,high school,1.0,1.0,middle class,10238
4633,367639,male,majority,30y+,high school,0.0,1.0,middle class,10238
4634,786100,female,majority,10-19y,high school,1.0,1.0,middle class,10238
4635,168937,female,majority,0-9y,high school,0.0,0.0,upper class,10238
4636,287710,male,majority,10-19y,university,0.0,1.0,upper class,10238
4637,800498,male,majority,30y+,university,1.0,1.0,upper class,10238
4638,378620,male,majority,0-9y,high school,0.0,0.0,poverty,32765
4639,889867,male,minority,0-9y,none,1.0,1.0,middle class,10238
4640,634937,male,majority,0-9y,university,1.0,1.0,upper class,92101
4641,705744,female,majority,0-9y,high school,0.0,0.0,poverty,10238
4642,267400,male,majority,0-9y,high school,1.0,1.0,upper class,10238
4643,166423,male,majority,20-29y,high school,1.0,1.0,middle class,10238
4644,214482,male,majority,10-19y,university,1.0,1.0,upper class,32765
4645,968533,female,minority,10-19y,none,0.0,1.0,working class,10238
4646,995133,female,majority,20-29y,high school,0.0,1.0,middle class,32765
4647,584185,male,minority,10-19y,university,1.0,1.0,middle class,32765
4648,887267,male,majority,10-19y,university,0.0,0.0,middle class,10238
4649,559604,male,majority,20-29y,high school,1.0,1.0,upper class,10238
4650,539002,male,majority,20-29y,high school,1.0,1.0,working class,10238
4651,709190,male,majority,10-19y,university,1.0,0.0,upper class,10238
4652,560461,male,majority,20-29y,none,0.0,1.0,working class,10238
4653,200709,male,minority,0-9y,high school,0.0,0.0,working class,32765
4654,815572,male,majority,30y+,high school,0.0,1.0,upper class,10238
4655,666379,female,majority,0-9y,none,0.0,0.0,working class,10238
4656,235972,female,majority,20-29y,university,1.0,1.0,upper class,10238
4657,936534,female,majority,0-9y,none,1.0,1.0,working class,32765
4658,502299,male,minority,10-19y,high school,0.0,1.0,middle class,10238
4659,183997,female,minority,20-29y,high school,1.0,1.0,middle class,10238
4660,250667,male,majority,0-9y,high school,0.0,1.0,upper class,10238
4661,980884,female,majority,10-19y,university,0.0,1.0,upper class,10238
4662,992656,male,majority,0-9y,university,0.0,1.0,middle class,10238
4663,519341,male,minority,0-9y,none,1.0,1.0,poverty,10238
4664,554527,male,majority,20-29y,high school,1.0,1.0,middle class,32765
4665,114922,female,majority,0-9y,university,1.0,1.0,upper class,10238
4666,668924,female,majority,0-9y,high school,0.0,1.0,working class,10238
4667,833888,male,majority,0-9y,university,1.0,1.0,upper class,32765
4668,701405,female,majority,0-9y,high school,0.0,1.0,poverty,92101
4669,415873,female,minority,20-29y,high school,1.0,1.0,middle class,32765
4670,278311,male,majority,20-29y,university,1.0,1.0,upper class,10238
4671,677281,female,majority,0-9y,high school,0.0,0.0,working class,10238
4672,10693,female,majority,20-29y,none,1.0,1.0,working class,21217
4673,548489,female,majority,10-19y,high school,1.0,1.0,working class,10238
4674,158614,male,majority,20-29y,university,1.0,1.0,upper class,32765
4675,384061,female,majority,10-19y,university,1.0,0.0,poverty,10238
4676,664557,female,majority,10-19y,high school,0.0,1.0,working class,10238
4677,207720,male,majority,0-9y,high school,0.0,0.0,working class,10238
4678,360663,male,majority,20-29y,university,1.0,1.0,upper class,32765
4679,867155,male,majority,20-29y,high school,1.0,1.0,working class,32765
4680,752576,female,majority,0-9y,none,0.0,0.0,poverty,10238
4681,127174,male,majority,30y+,university,1.0,1.0,upper class,10238
4682,890058,female,majority,0-9y,none,0.0,0.0,poverty,92101
4683,365755,male,majority,30y+,high school,1.0,1.0,upper class,92101
4684,159521,female,majority,20-29y,high school,1.0,0.0,upper class,10238
4685,676407,female,minority,20-29y,high school,0.0,1.0,upper class,10238
4686,897682,female,majority,0-9y,high school,0.0,1.0,working class,10238
4687,671572,male,majority,0-9y,none,0.0,1.0,upper class,10238
4688,602235,female,majority,0-9y,high school,0.0,0.0,poverty,10238
4689,770058,female,majority,0-9y,university,0.0,0.0,poverty,92101
4690,13112,female,majority,0-9y,none,0.0,0.0,poverty,10238
4691,157338,female,majority,0-9y,none,0.0,1.0,poverty,10238
4692,320647,male,majority,0-9y,high school,0.0,1.0,poverty,10238
4693,837712,female,majority,20-29y,university,1.0,1.0,upper class,32765
4694,701169,female,majority,20-29y,university,0.0,1.0,upper class,10238
4695,371790,female,majority,10-19y,high school,0.0,0.0,middle class,10238
4696,537092,male,majority,20-29y,university,1.0,1.0,upper class,10238
4697,739999,female,minority,10-19y,university,1.0,1.0,middle class,10238
4698,951613,female,majority,10-19y,none,0.0,1.0,working class,10238
4699,310988,female,majority,20-29y,high school,1.0,1.0,working class,10238
4700,366291,female,majority,10-19y,university,1.0,1.0,middle class,10238
4701,830795,female,majority,10-19y,university,1.0,1.0,upper class,10238
4702,67841,male,majority,10-19y,none,1.0,0.0,poverty,10238
4703,589352,male,majority,0-9y,university,0.0,0.0,working class,10238
4704,330613,female,majority,20-29y,high school,0.0,0.0,upper class,10238
4705,512100,male,majority,20-29y,university,1.0,1.0,middle class,32765
4706,270827,female,minority,0-9y,high school,0.0,0.0,poverty,10238
4707,641218,female,majority,0-9y,high school,0.0,0.0,working class,10238
4708,636331,female,majority,30y+,high school,1.0,0.0,upper class,10238
4709,920953,male,majority,10-19y,none,0.0,0.0,poverty,10238
4710,43807,female,majority,20-29y,high school,1.0,1.0,upper class,10238
4711,160763,male,majority,10-19y,university,0.0,1.0,middle class,10238
4712,722448,female,majority,0-9y,high school,1.0,1.0,middle class,10238
4713,607136,female,majority,20-29y,high school,0.0,1.0,middle class,10238
4714,476089,male,majority,0-9y,high school,0.0,0.0,poverty,32765
4715,126610,female,majority,30y+,university,1.0,1.0,upper class,21217
4716,874122,male,minority,10-19y,high school,0.0,1.0,working class,10238
4717,48680,male,majority,20-29y,high school,1.0,1.0,working class,10238
