,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
2283,27310,GA,M,866.0,457.0,458.0,,506.0,15079.0,10.0,15.0
2284,122131,TX,F,831.0,597.0,601.0,625.0,629.0,18705.0,19.25,15.0
2285,131169,CO,F,1782.0,537.0,704.0,650.0,749.0,28303.0,18.125,25.0
2286,78009,WI,F,804.0,426.0,445.0,,470.0,14328.0,20.0,20.0
2287,86445,ND,F,751.0,304.0,340.0,338.0,381.0,13051.0,8.625,15.0
2288,162343,CA,M,5283.0,613.0,696.0,674.0,742.0,29050.0,10.63636364,20.0
2289,35316,FL,F,845.0,289.0,372.0,358.0,436.0,16460.0,9.9375,14.0
2290,148946,CA,F,,349.0,355.0,384.0,388.0,10285.0,,10.0
2291,5524,AZ,Female,1084.0,365.0,411.0,434.0,462.0,17575.0,13.88888889,15.0
2292,57593,KY,M,,,171.0,199.0,233.0,7656.0,5.736842105,5.0
2293,144339,CA,U,2941.0,677.0,804.0,712.0,819.0,28577.0,11.66666667,10.0
2294,158355,CA,M,1857.0,484.0,497.0,526.0,531.0,13912.0,20.0,15.0
2295,24311,NC,female,877.0,293.0,336.0,362.0,405.0,13707.0,10.22222222,3.0
2296,44009,FL,F,1086.0,384.0,433.0,457.0,502.0,17091.0,9.375,20.0
2297,7059,SC,F,1015.0,478.0,500.0,516.0,533.0,17763.0,9.571428571,10.0
2298,11399,CA,F,809.0,159.0,191.0,209.0,227.0,7074.0,4.585714286,8.0
2299,50262,Tennessee,M,648.0,320.0,325.0,352.0,362.0,12611.0,5.866666667,10.0
2300,40338,FL,F,902.0,410.0,413.0,460.0,461.0,15332.0,12.4,21.0
2301,91101,IL,M,889.0,510.0,518.0,517.0,513.0,16731.0,16.4,25.0
2302,130969,CO,F,1309.0,,528.0,572.0,606.0,23951.0,,20.0
2303,128122,TX,M,438.0,215.0,264.0,240.0,267.0,,6.125,5.0
2304,167149,CA,M,2961.0,664.0,665.0,716.0,708.0,23204.0,14.66666667,20.0
2305,67742,MI,F,1101.0,515.0,560.0,554.0,624.0,,7.9,5.0
2306,66303,MI,F,704.0,471.0,494.0,481.0,511.0,16111.0,,2.0
2307,86205,SD,F,,275.0,321.0,311.0,340.0,10866.0,12.90909091,25.0
2308,1899,CA,M,1519.0,346.0,381.0,406.0,429.0,14162.0,10.22222222,12.5
2309,184690,AK,Male,778.0,473.0,446.0,546.0,568.0,20008.0,15.0,20.0
2310,7265,CA,F,1465.0,,341.0,369.0,519.0,,10.70588235,10.0
2311,159178,CA,M,2765.0,695.0,709.0,733.0,753.0,,8.833333333,10.0
2312,49812,AL,F,384.0,139.0,203.0,212.0,271.0,8615.0,3.659090909,3.0
2313,33135,FL,F,754.0,351.0,377.0,402.0,435.0,14518.0,9.8125,10.0
2314,23459,SC,F,689.0,313.0,320.0,343.0,350.0,12601.0,13.16666667,25.0
2315,186271,CA,M,3529.0,564.0,648.0,633.0,719.0,26107.0,19.85714286,40.0
2316,55624,MS,female,403.0,197.0,230.0,293.0,365.0,19178.0,9.705882353,10.0
2317,129912,CO,M,0.0,382.0,411.0,407.0,427.0,29436.0,13.33333333,50.0
2318,8657,WA,F,1734.0,353.0,405.0,396.0,430.0,15831.0,16.42857143,15.0
2319,129174,AZ,U,850.0,309.0,371.0,356.0,409.0,14718.0,9.166666667,10.0
2320,129453,CO,F,1174.0,460.0,550.0,525.0,603.0,21646.0,5.444444444,5.0
2321,50027,Tennessee,F,776.0,312.0,356.0,367.0,397.0,12653.0,5.636363636,40.0
2322,85804,MN,M,267.0,208.0,238.0,233.0,256.0,8548.0,17.1,20.0
2323,9742,OR,M,661.0,322.0,346.0,356.0,378.0,12749.0,,14.0
2324,1986,CA,F,1368.0,379.0,416.0,487.0,528.0,,5.551724138,5.0
2325,26924,GA,M,1166.0,541.0,577.0,589.0,609.0,18462.0,23.75,60.0
2326,145480,CA,F,3326.0,528.0,600.0,582.0,603.0,20390.0,7.785714286,12.0
2327,45824,FL,M,1385.0,404.0,464.0,495.0,545.0,21473.0,15.8,25.0
2328,187417,AA,Male,,0.0,0.0,0.0,0.0,0.0,10.66666667,45.0
2329,173094,CA,M,609.0,220.0,238.0,297.0,319.0,11902.0,9.166666667,15.0
2330,182573,WA,male,634.0,266.0,320.0,323.0,372.0,12161.0,6.583333333,12.0
2331,185815,FL,F,550.0,175.0,188.0,191.0,196.0,7958.0,5.25,7.0
2332,86580,ND,F,263.0,198.0,288.0,240.0,295.0,10661.0,3.815789474,5.0
2333,113680,TX,M,331.0,219.0,258.0,269.0,301.0,9911.0,20.0,30.0
2334,179876,WA,F,1373.0,379.0,539.0,445.0,529.0,19190.0,7.75,10.0
2335,52171,Tennessee,M,416.0,185.0,221.0,229.0,261.0,8507.0,4.25,5.0
2336,2586,GA,M,916.0,338.0,419.0,383.0,480.0,19463.0,20.0,20.0
2337,22499,SC,F,438.0,201.0,257.0,242.0,272.0,8303.0,15.61538462,10.0
2338,186773,KY,F,722.0,267.0,317.0,,399.0,14988.0,4.852941177,8.0
2339,90680,IL,F,2169.0,862.0,911.0,899.0,951.0,35357.0,12.61538462,24.0
2340,123669,TX,F,923.0,554.0,584.0,661.0,711.0,25962.0,9.230769231,10.0
2341,106850,NE,F,901.0,409.0,472.0,459.0,504.0,14154.0,15.0,23.0
2342,172068,CA,M,1345.0,446.0,488.0,477.0,503.0,,11.94444444,20.0
2343,109451,LA,F,608.0,383.0,410.0,380.0,402.0,10899.0,7.25,25.0
2344,113891,OK,M,290.0,173.0,228.0,244.0,303.0,10700.0,8.538461539,11.0
2345,148991,CA,F,3209.0,568.0,728.0,648.0,759.0,28817.0,19.4,25.0
2346,63941,IN,F,700.0,379.0,385.0,432.0,446.0,13332.0,8.157894737,10.0
2347,48006,AL,F,486.0,237.0,283.0,281.0,315.0,10807.0,6.6,5.0
2348,170998,CA,F,621.0,250.0,266.0,275.0,307.0,10599.0,10.16666667,10.0
2349,31959,FL,M,1548.0,572.0,632.0,646.0,736.0,40741.0,25.0,20.0
2350,13805,CA,M,1315.0,304.0,369.0,355.0,409.0,,27.5,10.7
2351,104170,MO,M,889.0,408.0,483.0,468.0,528.0,16268.0,3.72,5.0
2352,28339,GA,F,2152.0,,634.0,501.0,738.0,28753.0,11.1,11.0
2353,1920,NV,M,1032.0,305.0,361.0,390.0,454.0,18324.0,6.919354839,10.0
2354,88920,IL,F,1364.0,451.0,468.0,518.0,561.0,21988.0,25.0,25.0
2355,45656,FL,M,566.0,218.0,242.0,249.0,272.0,11438.0,27.5,27.0
2356,175471,OR,F,813.0,239.0,368.0,301.0,411.0,16248.0,6.571428571,5.0
2357,108820,LA,M,465.0,198.0,239.0,260.0,292.0,,4.833333333,5.0
2358,190619,MI,F,943.0,406.0,502.0,453.0,515.0,16625.0,3.518518519,3.0
2359,13727,NE,F,675.0,284.0,288.0,317.0,,18892.0,20.46153846,30.0
2360,114909,TX,M,733.0,452.0,453.0,496.0,503.0,14468.0,9.0,10.0
2361,190410,NC,female,1070.0,310.0,354.0,384.0,435.0,16741.0,8.682926829,9.0
2362,166711,CA,F,675.0,344.0,520.0,438.0,589.0,23719.0,22.66666667,45.0
2363,78669,WI,F,693.0,124.0,389.0,223.0,383.0,12596.0,4.5,6.0
2364,35267,FL,M,895.0,334.0,366.0,399.0,460.0,19627.0,11.84615385,17.0
2365,14547,CA,F,1884.0,518.0,580.0,542.0,636.0,19818.0,16.0,20.0
2366,136721,AZ,Female,891.0,,429.0,440.0,449.0,14471.0,22.5,30.0
2367,162026,CA,M,5965.0,1168.0,1261.0,1053.0,1089.0,68814.0,9.857142857,16.0
2368,172359,CA,F,566.0,208.0,223.0,241.0,253.0,6854.0,,20.0
2369,90727,IL,M,3671.0,1107.0,1158.0,1043.0,1108.0,37135.0,5.357142857,5.0
2370,46560,FL,M,1930.0,462.0,520.0,581.0,648.0,31606.0,9.363636364,5.0
2371,2321,CA,M,2170.0,412.0,421.0,461.0,500.0,,38.66666667,25.0
2372,179262,WA,U,1801.0,533.0,601.0,570.0,630.0,,6.0,10.0
2373,28890,GA,M,553.0,279.0,307.0,324.0,362.0,12145.0,8.0,15.0
2374,143787,CA,F,2423.0,527.0,561.0,578.0,610.0,19438.0,21.66666667,10.0
2375,88735,IL,F,617.0,129.0,322.0,200.0,308.0,9955.0,5.88,10.0
2376,89367,IL,M,1209.0,,467.0,517.0,516.0,16254.0,3.21875,3.0
2377,75703,IA,F,150.0,218.0,252.0,244.0,290.0,9942.0,5.833333333,6.0
2378,19641,NC,female,562.0,373.0,375.0,378.0,388.0,10064.0,,30.0
2379,191531,CA,F,1073.0,359.0,392.0,432.0,453.0,16918.0,9.0,13.0
2380,1092,CA,M,5817.0,931.0,1445.0,957.0,,91576.0,9.84375,15.0
2381,69034,MI,M,895.0,465.0,465.0,560.0,551.0,16892.0,25.0,25.0
2382,40919,FL,J,772.0,312.0,338.0,349.0,376.0,,7.166666667,10.0
2383,64203,IN,M,404.0,256.0,351.0,289.0,363.0,13067.0,6.189189189,6.0
2384,151995,CA,F,1881.0,413.0,499.0,475.0,507.0,25215.0,22.8,25.0
2385,188284,NC,female,2989.0,289.0,358.0,387.0,470.0,21395.0,5.1,5.0
2386,58147,KY,M,318.0,149.0,163.0,192.0,207.0,7827.0,4.409090909,5.0
2387,51269,Tennessee,F,476.0,204.0,254.0,250.0,289.0,9524.0,5.086956522,5.0
2388,113261,OK,M,466.0,222.0,260.0,263.0,306.0,13774.0,7.615384615,7.0
2389,12785,IL,F,852.0,364.0,393.0,408.0,459.0,15238.0,7.933333333,10.0
2390,364,CA,F,3100.0,133.0,488.0,306.0,497.0,18262.0,,10.0
2391,163857,CA,M,3564.0,456.0,534.0,518.0,594.0,22726.0,20.0,25.0
2392,12312,CA,F,1398.0,150.0,213.0,223.0,272.0,8690.0,122.1666667,95.0
2393,95351,IL,F,818.0,473.0,520.0,514.0,558.0,21695.0,8.071785714,12.0
2394,147464,CA,M,2287.0,,615.0,630.0,652.0,,20.0,30.0
2395,155388,CA,F,883.0,322.0,351.0,344.0,351.0,,,20.0
2396,90566,IL,F,1181.0,417.0,424.0,444.0,449.0,13716.0,8.428571429,15.0
2397,186013,AL,F,554.0,296.0,316.0,351.0,391.0,12774.0,9.5,15.0
2398,112406,AR,Female,490.0,229.0,271.0,275.0,310.0,10200.0,22.5,25.0
2399,14191,TX,M,520.0,157.0,209.0,,266.0,,5.195652174,5.0
2400,95132,IL,F,512.0,269.0,329.0,295.0,357.0,12842.0,14.0,25.0
2401,130926,CO,F,1175.0,517.0,568.0,565.0,599.0,18850.0,5.222222222,5.0
2402,168535,CA,M,2103.0,333.0,306.0,385.0,368.0,9513.0,25.0,35.0
2403,92749,IL,M,1578.0,531.0,600.0,535.0,617.0,17870.0,9.833333333,15.0
2404,19129,NC,female,538.0,227.0,288.0,299.0,374.0,13593.0,,5.0
2405,114912,OK,F,622.0,306.0,338.0,316.0,345.0,,16.65384615,25.0
2406,164651,CA,F,2208.0,313.0,334.0,393.0,411.0,,11.5,5.0
2407,94113,IL,F,698.0,164.0,201.0,250.0,293.0,10618.0,10.625,10.0
2408,116453,TX,F,,394.0,422.0,430.0,457.0,14757.0,15.0,15.0
2409,72409,MI,F,318.0,296.0,292.0,296.0,299.0,11236.0,8.894736842,10.0
2410,190634,SC,F,834.0,389.0,398.0,423.0,436.0,17338.0,,20.0
2411,128975,AA,Male,0.0,0.0,0.0,0.0,0.0,0.0,8.266666667,15.0
2412,137039,AZ,Female,1568.0,493.0,524.0,600.0,633.0,22025.0,20.0,10.0
2413,177927,OR,M,709.0,262.0,304.0,339.0,372.0,,11.25,15.0
2414,122988,TX,F,735.0,418.0,571.0,461.0,553.0,16097.0,15.0,14.0
2415,142765,CA,M,2578.0,338.0,347.0,415.0,430.0,11844.0,13.18181818,20.0
2416,48506,AL,F,875.0,138.0,213.0,188.0,213.0,6125.0,11.45833333,18.0
2417,189666,OR,F,1373.0,518.0,534.0,612.0,655.0,26092.0,15.0,15.0
2418,159826,CA,F,1292.0,266.0,355.0,436.0,498.0,,10.76190476,5.0
2419,181891,WA,U,759.0,263.0,270.0,281.0,287.0,8915.0,14.7,25.0
2420,128162,TX,F,621.0,314.0,315.0,378.0,383.0,14581.0,7.0,8.0
2421,107040,NE,M,613.0,259.0,348.0,299.0,402.0,17455.0,7.076923077,10.0
2422,97596,IL,F,350.0,283.0,333.0,286.0,350.0,11446.0,10.0,15.0
2423,12049,AR,M,326.0,125.0,189.0,189.0,213.0,8845.0,6.3,5.0
2424,160334,CA,F,1724.0,455.0,462.0,492.0,539.0,20019.0,8.647058824,15.0
2425,132522,WY,male,1188.0,102.0,169.0,187.0,269.0,12641.0,5.5,7.0
2426,190155,AZ,Female,641.0,278.0,289.0,304.0,322.0,13653.0,10.6,15.0
2427,151484,CA,M,2546.0,364.0,389.0,444.0,462.0,15100.0,7.764705882,14.0
2428,6981,IL,F,397.0,287.0,333.0,329.0,374.0,12683.0,5.129032258,10.0
2429,154055,CA,F,2953.0,247.0,307.0,303.0,384.0,16742.0,,10.0
2430,122664,TX,F,745.0,275.0,301.0,295.0,325.0,,20.0,20.0
2431,157275,CA,F,3454.0,470.0,571.0,553.0,665.0,34702.0,13.5625,10.0
2432,149769,CA,F,2172.0,352.0,344.0,413.0,369.0,11235.0,22.75,46.0
2433,90314,IL,F,1081.0,474.0,484.0,489.0,495.0,15312.0,7.941176471,7.0
2434,175396,OR,F,409.0,220.0,275.0,275.0,297.0,10461.0,13.0,22.0
2435,133949,UT,M,723.0,317.0,340.0,,386.0,8903.0,6.094375,6.0
2436,164461,CA,M,2632.0,517.0,572.0,571.0,618.0,22438.0,6.6,8.0
2437,119089,TX,M,1038.0,482.0,535.0,580.0,626.0,24816.0,8.1,11.0
2438,61421,IN,F,666.0,341.0,399.0,403.0,417.0,13897.0,17.16666667,20.0
2439,5546,FL,F,717.0,278.0,315.0,316.0,360.0,13366.0,9.444444444,10.0
2440,183747,WA,F,902.0,374.0,367.0,505.0,505.0,20810.0,18.75,25.0
2441,20802,NC,U,436.0,160.0,206.0,214.0,258.0,8631.0,15.0,25.0
2442,107644,NE,M,422.0,268.0,326.0,320.0,376.0,13261.0,6.1875,7.0
2443,139563,NM,M,1647.0,541.0,599.0,611.0,,26255.0,7.388888889,8.0
2444,191134,KS,F,431.0,222.0,261.0,264.0,284.0,8886.0,5.805555556,5.0
2445,183043,WA,male,876.0,337.0,353.0,403.0,439.0,15017.0,20.0,25.0
2446,165392,CA,M,1911.0,462.0,486.0,489.0,517.0,16099.0,,21.0
2447,50684,Tennessee,F,467.0,,239.0,282.0,332.0,11278.0,4.428571429,2.0
2448,126819,TX,M,867.0,312.0,352.0,383.0,420.0,15180.0,,15.0
2449,190412,CO,F,1956.0,768.0,803.0,842.0,874.0,36868.0,18.0952381,20.0
2450,92085,IL,M,1102.0,,469.0,457.0,588.0,22625.0,8.769230769,15.0
2451,176825,OR,M,908.0,389.0,421.0,442.0,509.0,18876.0,5.022222222,12.0
2452,168259,CA,M,3365.0,725.0,742.0,766.0,771.0,25852.0,,10.0
2453,188801,FL,U,577.0,245.0,257.0,279.0,300.0,11975.0,,15.0
2454,80960,WI,male,422.0,224.0,274.0,282.0,350.0,12611.0,4.772727273,5.0
2455,130407,FL,F,533.0,176.0,189.0,216.0,242.0,,13.0,22.0
2456,80335,WI,male,417.0,261.0,309.0,262.0,319.0,,5.9375,5.0
2457,183793,WA,F,747.0,373.0,380.0,409.0,421.0,13628.0,10.0,12.0
2458,170229,CA,F,1493.0,229.0,298.0,276.0,320.0,10841.0,9.303030303,11.0
2459,86073,SD,M,216.0,211.0,272.0,258.0,299.0,9250.0,,10.0
2460,114942,OK,F,325.0,305.0,332.0,271.0,303.0,10083.0,12.5,20.0
2461,31239,GA,F,475.0,248.0,263.0,,329.0,10549.0,9.666666667,10.0
2462,185937,CT,M,1392.0,279.0,343.0,342.0,401.0,14099.0,8.5,10.0
2463,167799,CA,F,2291.0,353.0,407.0,402.0,440.0,13687.0,18.0,20.0
2464,23778,SC,F,1082.0,369.0,454.0,432.0,515.0,20355.0,13.0,100.0
2465,66322,MI,M,1152.0,522.0,563.0,585.0,649.0,22796.0,7.333333333,10.0
2466,177458,OR,F,573.0,150.0,166.0,159.0,182.0,6572.0,9.888888889,6.0
2467,102222,MO,F,545.0,321.0,353.0,336.0,371.0,,8.619047619,10.0
2468,158977,CA,M,1951.0,366.0,385.0,369.0,400.0,12255.0,4.619047619,5.0
2469,127030,TX,F,517.0,223.0,321.0,287.0,398.0,17671.0,8.0,10.0
2470,151698,OR,M,,186.0,198.0,209.0,220.0,9703.0,15.0,20.0
2471,1054,CA,F,1161.0,197.0,289.0,262.0,350.0,12764.0,6.3,8.0
2472,178293,WA,F,1862.0,,548.0,575.0,593.0,30096.0,8.583333333,12.0
2473,187082,NC,female,1055.0,288.0,312.0,355.0,396.0,13839.0,7.9,8.0
2474,156034,CA,M,1873.0,394.0,428.0,453.0,481.0,19031.0,20.0,15.0
2475,72048,MI,M,531.0,,342.0,351.0,384.0,13152.0,8.083333333,10.0
2476,104427,KS,F,857.0,340.0,481.0,399.0,510.0,17128.0,20.0,15.0
2477,34448,FL,F,431.0,220.0,259.0,281.0,306.0,10129.0,25.0,10.0
2478,10247,CA,F,1580.0,503.0,490.0,515.0,483.0,15111.0,9.0,10.0
2479,158679,CA,M,2211.0,592.0,584.0,625.0,639.0,18973.0,12.36363636,16.0
2480,141742,NV,M,1167.0,497.0,503.0,547.0,575.0,22162.0,8.333333333,8.0
2481,96679,IL,M,870.0,396.0,510.0,456.0,549.0,,6.428571429,5.0
2482,151513,CA,F,2346.0,569.0,568.0,644.0,617.0,21982.0,6.923076923,15.0
2483,2085,FL,M,852.0,426.0,438.0,455.0,485.0,14762.0,19.30769231,20.0
2484,112532,AR,Female,472.0,225.0,250.0,290.0,336.0,13758.0,9.52173913,11.0
2485,164987,CA,M,4026.0,762.0,787.0,794.0,835.0,31860.0,11.71428571,12.0
2486,142013,NV,F,1009.0,367.0,391.0,393.0,417.0,14199.0,23.0,23.0
2487,185803,MN,M,887.0,533.0,544.0,597.0,652.0,,15.0,20.0
2488,130908,CO,F,477.0,265.0,305.0,309.0,359.0,11854.0,15.0,25.0
2489,121208,TX,F,5149.0,659.0,1122.0,807.0,1013.0,72797.0,9.961538462,13.0
2490,96441,IL,M,915.0,524.0,547.0,573.0,592.0,18503.0,14.7,25.0
2491,177190,OR,F,478.0,213.0,243.0,230.0,264.0,8810.0,7.25,8.0
2492,113502,OK,F,236.0,203.0,250.0,285.0,317.0,12434.0,5.875,7.0
2493,175016,OR,F,734.0,366.0,427.0,398.0,448.0,,8.333333333,9.0
2494,150644,CA,F,3304.0,,614.0,629.0,669.0,21745.0,32.5,35.0
2495,50003,Tennessee,F,591.0,194.0,200.0,233.0,237.0,8445.0,7.619047619,10.0
2496,106896,NE,F,643.0,300.0,384.0,396.0,472.0,15003.0,6.25,5.0
2497,14898,KS,M,,1144.0,1344.0,1036.0,1068.0,79386.0,9.857142857,15.0
2498,139463,NM,F,690.0,328.0,361.0,340.0,370.0,12881.0,6.8,9.0
2499,12900,WA,F,1351.0,430.0,526.0,466.0,538.0,,7.333333333,5.0
2500,60897,IN,F,496.0,345.0,373.0,337.0,378.0,12641.0,3.222222222,5.0
2501,5180,OR,F,469.0,285.0,300.0,288.0,311.0,11456.0,9.393939394,13.0
2502,137835,AZ,Female,560.0,191.0,202.0,,317.0,10191.0,13.66666667,11.0
2503,2867,OK,F,476.0,200.0,235.0,277.0,296.0,,,13.0
2504,150025,CA,F,1577.0,364.0,377.0,422.0,,12819.0,6.352941177,3.0
2505,111045,AR,F,428.0,208.0,227.0,251.0,276.0,10201.0,,10.0
2506,3109,IL,M,1002.0,434.0,566.0,495.0,597.0,21023.0,21.27027027,25.0
2507,45134,FL,M,736.0,235.0,288.0,291.0,351.0,14532.0,12.66666667,12.0
2508,85396,MN,F,784.0,389.0,436.0,450.0,491.0,,5.875,9.0
2509,164246,CA,F,2982.0,609.0,660.0,635.0,713.0,21687.0,7.235294118,15.0
2510,49109,AL,F,394.0,248.0,281.0,272.0,313.0,10581.0,5.285714286,6.0
2511,127346,PA,F,2189.0,656.0,664.0,711.0,723.0,22182.0,15.0,10.0
2512,54123,Tennessee,F,452.0,193.0,256.0,230.0,270.0,9283.0,,5.0
2513,125999,TX,F,281.0,138.0,158.0,173.0,193.0,5843.0,9.409090909,20.0
2514,130989,CO,M,1175.0,517.0,568.0,565.0,599.0,18850.0,5.666666667,25.0
2515,62721,IN,U,413.0,283.0,324.0,320.0,372.0,12509.0,6.4,6.0
2516,104177,MO,F,985.0,492.0,568.0,595.0,680.0,24807.0,6.428571429,15.0
2517,70217,MI,F,320.0,226.0,310.0,282.0,324.0,10003.0,5.2,10.0
2518,160394,CA,F,882.0,406.0,431.0,419.0,444.0,12842.0,6.052631579,8.0
2519,134115,AP,Male,0.0,0.0,0.0,0.0,0.0,0.0,11.45454546,20.0
2520,175602,OR,F,217.0,97.0,163.0,129.0,149.0,4914.0,3.425925926,3.0
2521,88489,IL,F,1833.0,594.0,642.0,668.0,706.0,,17.0,25.0
2522,139664,NM,F,952.0,474.0,478.0,467.0,482.0,,14.58823529,16.0
2523,9947,CO,M,793.0,429.0,454.0,447.0,458.0,12976.0,6.615384615,10.0
2524,168368,CA,M,3256.0,538.0,603.0,624.0,628.0,21944.0,14.28571429,10.0
2525,166927,CA,M,2763.0,465.0,571.0,530.0,626.0,22975.0,20.0,20.0
2526,189723,CO,F,952.0,358.0,432.0,423.0,461.0,16123.0,26.66666667,10.0
2527,156559,CA,M,2158.0,576.0,617.0,604.0,651.0,20066.0,9.857142857,12.0
2528,64683,MI,F,477.0,328.0,431.0,386.0,446.0,15065.0,15.0,10.0
2529,164697,CA,F,2235.0,441.0,459.0,449.0,478.0,15262.0,5.6,20.0
2530,111918,AR,Female,427.0,250.0,286.0,296.0,356.0,14425.0,7.076923077,5.0
2531,89816,IL,M,2000.0,760.0,773.0,727.0,759.0,22531.0,35.0,25.0
2532,161115,CA,U,728.0,,241.0,214.0,286.0,11426.0,8.625,10.0
2533,165753,CA,M,1345.0,372.0,436.0,,437.0,17201.0,15.0,15.0
2534,117411,TX,F,904.0,117.0,374.0,185.0,382.0,,13.80555556,20.0
2535,112750,OK,F,428.0,267.0,306.0,315.0,347.0,11716.0,12.75,20.0
2536,134852,UT,M,735.0,289.0,343.0,334.0,358.0,9048.0,50.0,50.0
2537,69506,MI,F,921.0,451.0,466.0,512.0,534.0,17564.0,13.0,15.0
2538,94920,IL,F,1349.0,411.0,428.0,465.0,488.0,18814.0,21.16666667,15.0
2539,186699,WI,F,338.0,149.0,145.0,214.0,218.0,5317.0,9.6875,20.0
2540,99276,MO,F,2941.0,654.0,843.0,729.0,879.0,33387.0,13.55555556,15.0
2541,84582,MN,F,973.0,468.0,514.0,506.0,542.0,17726.0,11.4,25.0
2542,132339,CO,M,779.0,260.0,258.0,318.0,328.0,16604.0,8.888888889,11.0
2543,12011,CA,M,3514.0,691.0,728.0,763.0,795.0,28298.0,8.352941177,11.0
2544,117673,TX,M,762.0,439.0,475.0,,518.0,16107.0,9.727272727,15.0
2545,186170,TX,M,591.0,292.0,339.0,333.0,377.0,12912.0,13.38888889,17.0
2546,150186,CA,F,2166.0,427.0,515.0,471.0,559.0,15653.0,14.33333333,10.0
2547,3638,MI,F,951.0,411.0,548.0,483.0,623.0,,12.2,15.0
2548,160633,CA,F,945.0,275.0,324.0,317.0,347.0,12089.0,13.33333333,25.0
2549,161514,CA,F,1408.0,390.0,469.0,432.0,508.0,17886.0,3.285714286,5.0
2550,110539,LA,M,554.0,241.0,281.0,288.0,316.0,9759.0,10.375,20.0
2551,77379,WI,F,789.0,415.0,427.0,465.0,472.0,16332.0,17.5,20.0
2552,176881,OR,F,415.0,205.0,221.0,239.0,251.0,8605.0,5.428571429,5.0
2553,115833,TX,M,818.0,385.0,453.0,451.0,485.0,18461.0,4.692307692,5.0
2554,65421,MI,F,727.0,418.0,466.0,425.0,481.0,15227.0,14.2,15.0
2555,132157,CO,F,1070.0,271.0,388.0,330.0,394.0,13186.0,13.57142857,25.0
2556,36576,FL,F,,,543.0,551.0,607.0,23348.0,4.520833333,5.0
2557,157739,CA,M,2278.0,370.0,424.0,462.0,508.0,18777.0,9.625,14.0
2558,157660,CA,F,5811.0,1040.0,1179.0,966.0,1078.0,61440.0,16.5,20.0
2559,34681,FL,F,1145.0,498.0,516.0,536.0,561.0,21059.0,12.22222222,21.0
2560,72139,MI,F,486.0,293.0,309.0,324.0,343.0,10516.0,8.294117647,10.0
2561,47525,AL,Male,349.0,161.0,192.0,195.0,231.0,6934.0,14.0,20.0
2562,51467,Tennessee,F,359.0,162.0,189.0,211.0,236.0,8321.0,8.6,11.0
2563,34800,FL,F,756.0,305.0,321.0,333.0,354.0,12909.0,13.46153846,10.0
2564,186809,CA,F,2443.0,423.0,502.0,506.0,580.0,21089.0,12.5,15.0
2565,3118,NM,F,871.0,383.0,403.0,380.0,386.0,15366.0,13.66666667,10.0
2566,120972,TX,F,280.0,164.0,213.0,208.0,233.0,4967.0,8.731153846,7.0
2567,53853,Tennessee,F,,77.0,91.0,119.0,130.0,4365.0,6.25,8.0
2568,2320,KS,F,634.0,336.0,403.0,332.0,421.0,,3.838709677,6.0
2569,154799,CA,M,1314.0,363.0,379.0,376.0,398.0,12406.0,17.5,50.0
2570,102521,MO,M,,350.0,482.0,395.0,439.0,12831.0,12.5,5.0
2571,30029,GA,F,646.0,279.0,359.0,371.0,452.0,18434.0,7.703703704,14.0
2572,148883,CA,M,2252.0,595.0,608.0,645.0,658.0,20460.0,15.0,21.0
2573,177837,OR,M,597.0,214.0,239.0,252.0,280.0,10247.0,57.5,100.0
2574,140377,NM,F,657.0,264.0,290.0,308.0,332.0,11148.0,10.61538462,15.0
2575,139363,NM,M,782.0,222.0,294.0,,453.0,20867.0,13.0,12.0
2576,148131,CA,F,3992.0,801.0,821.0,839.0,858.0,,10.0,20.0
2577,175902,OR,F,807.0,351.0,388.0,377.0,420.0,,9.071428571,15.0
2578,148030,CA,F,1875.0,226.0,575.0,343.0,622.0,23383.0,6.083333333,10.0
2579,54003,Tennessee,U,486.0,247.0,273.0,346.0,393.0,15388.0,13.66666667,15.0
2580,163412,CA,F,2841.0,426.0,460.0,476.0,512.0,15278.0,20.0,20.0
2581,134325,UT,M,542.0,171.0,172.0,228.0,237.0,10735.0,4.4,5.0
2582,21135,NC,M,694.0,251.0,291.0,296.0,,12282.0,7.235294118,5.0
2583,133948,CA,F,2170.0,397.0,468.0,473.0,542.0,22655.0,10.8,13.0
2584,129945,CO,F,755.0,163.0,233.0,230.0,335.0,15510.0,7.0,7.0
2585,12832,AR,Female,662.0,292.0,347.0,337.0,377.0,12252.0,10.4,10.0
2586,74706,MI,M,350.0,147.0,352.0,224.0,348.0,12182.0,15.0,25.0
2587,7649,Tennessee,F,1318.0,388.0,524.0,466.0,652.0,27280.0,10.04545455,13.0
2588,45878,FL,F,800.0,168.0,227.0,225.0,274.0,9970.0,7.666666667,5.0
2589,68650,MI,F,1186.0,496.0,537.0,513.0,571.0,20563.0,7.6,15.0
2590,60859,IN,F,1026.0,514.0,547.0,579.0,628.0,20949.0,5.2,10.0
2591,73030,MI,M,821.0,403.0,417.0,474.0,500.0,15040.0,11.66666667,25.0
2592,181972,WA,F,,357.0,365.0,354.0,377.0,13882.0,12.0,10.0
2593,14598,NC,M,510.0,261.0,413.0,303.0,401.0,10743.0,20.16666667,50.0
2594,92052,IL,M,587.0,313.0,343.0,349.0,384.0,15084.0,5.55,10.0
2595,15086,NC,female,595.0,289.0,346.0,330.0,381.0,13060.0,14.18181818,10.0
